ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV,is_valid
-0.12910628395697435,0.912,1.2282219046282228,4.2779075120905485,89.0,12.48,0.15458612996957966,True
-0.10382576026271394,0.849,1.2222219046282252,4.248907512090557,89.0,12.48,1.1373571361721364,True
-0.04421532517682769,1.533,1.2122219046282212,4.222907512090549,89.0,12.48,1.7503946059632522,True
-0.0991999655147808,1.057,1.201221904628226,4.1989075120905515,89.0,12.48,2.0836851074542233,True
-0.12268133306247225,1.285,1.1852219046282244,4.176907512090551,89.0,12.48,1.9872151226347552,True
0.23145967534498882,0.974,1.1652219046282242,4.153907512090546,89.0,12.48,1.7909710517945234,True
-0.028640401216601892,0.849,1.146221904628223,4.131907512090543,89.0,12.48,1.774939217992327,True
0.052168447039713475,0.684,1.1312219046282228,4.112907512090551,89.0,12.48,2.1191058715717066,True
0.21004520479307873,0.58,1.1162219046282218,4.095907512090544,93.0,12.48,2.863457194721611,True
0.11415293987902689,0.456,1.1032219046282217,4.081907512090547,93.0,12.48,3.787979306080961,True
-0.07234633475185792,0.559,1.0872219046282208,4.067907512090547,93.0,12.48,4.4926582653856855,True
-0.04929688564865004,0.58,1.0702219046282266,4.05890751209055,93.0,12.48,4.597480078156741,True
0.014445594643064878,0.539,1.0592219046282214,4.057907512090545,93.0,12.48,4.172430700427679,True
-0.07499091651168636,0.269,1.050221904628224,4.0559075120905455,93.0,12.48,4.167496043509999,True
-0.054499275029505204,0.331,1.0382219046282242,4.0459075120905466,93.0,12.48,4.222661978794688,True
0.18900287508264263,0.601,1.0382219046282246,4.0399075120905525,93.0,12.48,4.44791434258795,True
-0.05543017311560347,0.311,1.0302219046282253,4.033907512090555,93.0,12.48,4.433238940979248,True
0.051225326921136564,1.036,1.028221904628228,4.0209075120905515,93.0,12.48,4.328621554739395,True
0.17096097018096124,1.222,1.0312219046282245,4.010907512090554,95.0,12.48,3.9240479442466656,True
-0.01326446611375128,0.269,1.0352219046282287,4.000907512090552,95.0,12.48,3.5295038544384507,True
-0.14752471864527422,0.331,1.041221904628222,3.9989075120905397,95.0,12.48,3.1249750197860044,True
-0.1269247630328837,0.228,1.0332219046282238,3.990907512090548,95.0,12.48,3.0504471692896526,True
-0.05259859707166528,0.746,1.0282219046282266,3.973907512090553,95.0,12.48,2.745906031491807,True
-0.13570614100382625,0.477,1.0332219046282223,3.9599075120905467,95.0,12.48,2.471337339504926,True
0.04757065863596736,0.394,1.0342219046282246,3.9489075120905484,95.0,12.48,2.3867268360516194,True
0.02703241004179756,0.331,1.0252219046282256,3.9329075120905514,95.0,12.48,2.032060278513745,True
-0.05453259104611763,0.477,1.0192219046282267,3.9209075120905488,95.0,12.48,1.5873234439875896,True
0.06665717288947344,0.352,1.0142219046282253,3.9039075120905458,94.0,12.48,1.0725021343419157,True
0.1933822138427036,0.559,1.0062219046282215,3.8919075120905475,94.0,12.48,0.7375821812756782,True
-0.015572120908927942,0.435,0.9932219046282257,3.8939075120905526,94.0,12.48,0.39254945137217123,True
-0.0964099123038854,0.186,0.9832219046282253,3.9119075120905515,94.0,12.48,0.07738985114632024,True
-0.08831920635042653,0.352,0.9732219046282239,3.9309075120905517,94.0,12.48,-0.13791066791824425,True
-0.04146698473635507,0.456,0.9652219046282239,3.953907512090549,94.0,12.48,-0.4733661043456783,True
-0.07899471596841814,0.228,0.9572219046282257,3.9879075120905476,94.0,12.48,-0.8389904016613863,True
-0.1160146156700566,0.331,0.9522219046282226,4.032907512090551,94.0,12.48,-1.1547974434057364,True
0.23539327738874832,0.559,0.9512219046282262,4.080907512090555,94.0,12.48,-1.3408010481714574,True
-0.03181687180989689,0.186,0.9492219046282245,4.13090751209055,94.0,12.48,-1.4870149646680217,True
0.05334438154223239,0.373,0.946221904628225,4.173907512090553,94.0,12.48,-1.6734528668164468,True
0.19190186261643638,0.228,0.946221904628222,4.213907512090546,89.0,12.48,-1.8201283488776685,True
0.13991490679345284,0.249,0.9472219046282248,4.253907512090551,89.0,12.48,-1.8370549206179025,True
-0.056524447201297,0.352,0.9552219046282231,4.290907512090551,89.0,12.48,-1.7942460025140494,True
-0.053294139107439964,0.228,0.9612219046282215,4.320907512090549,89.0,12.48,-1.7917149210024708,True
-0.06124555654515202,0.311,0.9682219046282218,4.343907512090545,89.0,12.48,-1.9494749037740988,True
-0.06920768212289206,0.331,0.9762219046282241,4.3699075120905535,89.0,12.48,-2.1675390751191506,True
-0.0309917894276468,0.249,0.9862219046282268,4.39190751209055,89.0,12.48,-2.295920451324268,True
-0.049396544421335724,0.249,0.9972219046282234,4.40190751209055,89.0,12.48,-2.3246319361252055,True
-0.10621335873744821,0.186,1.0082219046282304,4.406907512090557,89.0,12.48,-2.283686316217862,True
0.22676816376774717,0.497,1.020221904628229,4.407907512090555,89.0,12.48,-2.2830962568305635,True
-0.06524515398493436,0.269,1.0302219046282204,4.403907512090544,89.0,12.48,-2.3028742973603675,True
0.014944776309772437,0.249,1.040221904628224,4.3989075120905445,89.0,12.48,-2.313032847076127,True
0.13352251118423586,0.186,1.0502219046282177,4.39290751209055,76.0,12.48,-2.303584180890951,True
0.14365477337105645,0.29,1.0582219046282348,4.387907512090555,76.0,12.48,-2.2545404352066654,True
-0.08751324172501813,0.207,1.065221904628224,4.385907512090553,76.0,12.48,-2.275913603832776,True
-0.0998608583868367,0.331,1.0722219046282226,4.383907512090546,76.0,12.48,-2.4077155339824117,True
-0.10729414226276736,0.228,1.077221904628227,4.388907512090554,76.0,12.48,-2.5699579223476214,True
-0.12074730668204331,0.207,1.082221904628228,4.401907512090552,76.0,12.48,-2.7126523112564227,True
-0.11918328461616115,0.207,1.0842219046282255,4.415907512090551,76.0,12.48,-2.745810084913756,True
-0.051593473008240506,0.29,1.0862219046282264,4.4359075120905525,76.0,12.48,-2.699442465728593,True
-0.0059966811136921575,0.29,1.0862219046282227,4.458907512090549,76.0,12.48,-2.613560510729356,True
0.2255626621502199,0.352,1.086221904628224,4.485907512090546,76.0,12.48,-2.5681751080696196,True
0.07601696576787455,0.394,1.082221904628227,4.511907512090553,76.0,12.48,-2.5432969736261057,True
-0.04472149516289838,0.228,1.0792219046282219,4.5319075120905525,76.0,12.48,-2.508936647690855,True
0.05824291038273376,0.331,1.074221904628224,4.54990751209055,73.0,12.48,-2.455104491759406,True
0.186793000738823,0.269,1.0622219046282222,4.572907512090546,73.0,12.48,-2.4418106854167183,True
0.041802827533527195,0.186,1.0612219046282279,4.575907512090546,73.0,12.48,-2.3690652233225107,True
-0.08585819344816106,0.228,1.0542219046282242,4.585907512090548,73.0,12.48,-2.366877912297557,True
-0.0753211948507777,0.352,1.0472219046282258,4.610907512090552,73.0,12.48,-2.4452583685125684,True
-0.08271393670844936,0.207,1.0382219046282226,4.622907512090549,73.0,12.48,-2.684216014781032,True
-0.08415716557531644,0.311,1.0282219046282224,4.612907512090551,73.0,12.48,-2.8937600779574915,True
-0.05276135516192866,0.207,1.0182219046282246,4.588907512090549,73.0,12.48,-3.0238995864424814,True
-0.03462391451096746,0.269,1.009221904628223,4.56590751209055,73.0,12.48,-3.0746433677954967,True
-0.0978269321728781,0.249,1.0052219046282236,4.552907512090551,73.0,12.48,-3.076000046456988,True
0.24756449437043812,0.331,0.9952219046282262,4.525907512090552,73.0,12.48,-3.107978041580698,True
-0.084496685028595,0.269,0.9852219046282255,4.489907512090556,73.0,12.48,-3.180585564977175,True
0.03296096018737988,0.228,0.9732219046282264,4.453907512090555,73.0,12.48,-3.24383061916945,True
0.15792716327049092,0.207,0.9652219046282272,4.4099075120905535,74.0,12.48,-3.2277209955617003,True
0.21540920137066763,0.269,0.9612219046282217,4.361907512090547,74.0,12.48,-3.202264272721636,True
-0.02956939598231112,0.186,0.9762219046282259,4.321907512090549,74.0,12.48,-3.1974678147773092,True
-0.05897060770695841,0.249,1.0212219046282256,4.28690751209055,74.0,12.48,-3.1833387699288433,True
-0.059744075113458334,0.186,1.081221904628222,4.247907512090544,74.0,12.48,-3.249884069075617,True
-0.07482956288068443,0.249,1.1282219046282231,4.206907512090547,74.0,12.48,-3.467110424559219,True
-0.07615963422793208,0.311,1.1662219046282227,4.164907512090551,74.0,12.48,-3.5750243290224977,True
-0.024662443935169056,0.186,1.2012219046282255,4.11990751209055,74.0,12.48,-3.583632054384902,True
-0.055264552619068444,0.269,1.2312219046282251,4.076907512090549,74.0,12.48,-3.55293965093417,True
-0.10089366858805104,0.228,1.252221904628225,4.06090751209055,74.0,12.48,-3.532952946534472,True
0.029518770521453498,0.166,1.2722219046282248,4.031907512090548,74.0,12.48,-3.5236775459507967,True
-0.015964744425176872,0.166,1.2922219046282315,4.000907512090551,74.0,12.48,-3.455118830289482,True
0.05371017163149039,0.249,1.3142219046282178,3.9709075120905455,74.0,12.48,-3.3772819565545147,True
0.1895881271801192,0.207,1.3342219046282324,3.939907512090554,74.0,12.48,-3.3001718573192287,True
0.16170268850037067,0.269,1.3522219046282284,3.9149075120905548,74.0,12.48,-3.2237932405128986,True
-0.05992445422947851,0.186,1.384221904628224,3.869907512090546,74.0,12.48,-3.0981505893216843,True
-0.0652838777646396,0.29,1.3852219046282266,3.8669075120905543,74.0,12.48,-3.033248162203094,True
-0.0693783773772546,0.228,1.3952219046282262,3.8439075120905493,74.0,12.47,-3.0390899930133877,True
-0.07922249745203813,0.228,1.39622190462823,3.8179075120905535,74.0,12.48,-3.1056798912468446,True
-0.07884167267026054,0.145,1.3872219046282255,3.793907512090556,74.0,12.48,-3.1030214423860842,True
-0.08627102313441659,0.145,1.360221904628223,3.771907512090549,74.0,12.48,-3.0311180083622875,True
-0.10655385668430993,0.249,1.2772219046282238,3.747907512090552,74.0,12.48,-2.949972728124209,True
0.19626006058917186,0.331,1.2442219046282315,3.7209075120905486,74.0,12.48,-2.8995885183147494,True
-0.027883600803089666,0.249,1.2232219046282242,3.70190751209055,74.0,12.48,-2.739968074053784,True
0.0579582570310923,0.166,1.1852219046282286,3.6569075120905565,74.0,12.48,-2.7211138698258064,True
0.20072817606593918,0.207,1.1822219046282234,3.65390751209055,74.0,12.48,-2.663028160470927,True
0.14437011677823755,0.186,1.1662219046282245,3.634907512090548,74.0,12.48,-2.5757129822776452,True
-0.06416867388681731,0.249,1.1522219046282265,3.6089075120905503,74.0,12.48,-2.4491701541757758,True
-0.06793595914641888,0.166,1.1402219046282238,3.587907512090553,74.0,12.48,-2.323401279027792,True
-0.07697302398839927,0.186,1.126221904628225,3.5679075120905455,74.0,12.48,-2.3384077450167564,True
-0.08031344297469924,0.166,1.1112219046282235,3.5509075120905513,74.0,12.48,-2.424190727129016,True
-0.007982135254766634,0.207,1.0992219046282221,3.5339075120905514,74.0,12.48,-2.4007511887296467,True
-0.09299472694579983,0.207,1.088221904628222,3.51390751209055,74.0,12.48,-2.3980898832287396,True
0.039642770082485436,0.29,1.0772219046282228,3.49290751209055,74.0,12.48,-2.376207355836347,True
0.053933964973184874,0.249,1.0652219046282247,3.47290751209055,74.0,12.48,-2.335103945404026,True
-0.020108207352592625,0.269,1.0532219046282227,3.4539075120905514,74.0,12.48,-2.304779786350668,True
0.08253793867759993,0.145,1.0432219046282178,3.4359075120905436,74.0,12.48,-2.24523481067045,True
0.22090201489975875,0.124,1.0332219046282287,3.4189075120905534,74.0,12.48,-2.1864687500204196,True
0.043020523533246105,0.249,1.0232219046282238,3.40090751209055,74.0,12.48,-2.138481137885415,True
-0.09006434686264202,0.166,1.0142219046282206,3.3809075120905487,74.0,12.48,-2.0412713118177637,True
-0.08830604641430893,0.269,1.0062219046282281,3.3619075120905495,74.0,12.48,-1.9448384157492788,True
-0.09965506068474993,0.145,0.9962219046282202,3.3449075120905514,74.0,12.48,-1.9891814023728402,True
-0.10306032959709036,0.249,0.987221904628226,3.3299075120905552,74.0,12.48,-2.0442990355910324,True
-0.03447064040433953,0.186,0.9802219046282228,3.3129075120905456,74.0,12.48,-1.9801898930289608,True
-0.10183594961199262,0.311,0.9712219046282247,3.2979075120905468,74.0,12.48,-1.7668523686086024,True
-0.06110859323279958,0.228,0.9632219046282247,3.281907512090553,74.0,12.48,-1.4642846751817409,True
0.139755649545288,0.331,0.9562219046282259,3.2659075120905485,80.0,12.48,-1.172484847218617,True
-0.029203332487594786,0.124,0.9482219046282234,3.2479075120905447,80.0,12.48,-0.8214507435493754,True
0.07004932424955407,0.331,0.9422219046282292,3.235907512090553,80.0,12.48,-0.4011800501552951,True
0.21654297361746258,0.145,0.9352219046282267,3.220907512090552,80.0,12.48,0.038329716993286134,True
0.09430118898213105,0.352,0.9272219046282238,3.2059075120905427,80.0,12.48,0.5070812090553138,True
-0.06965829656828015,0.124,0.922221904628224,3.1909075120905497,80.0,12.48,0.9550772413968387,True
-0.06532344914627787,0.269,0.9152219046282237,3.175907512090547,80.0,12.48,1.3523207906313548,True
-0.07468760898012146,0.249,0.9102219046282265,3.161907512090557,80.0,12.48,1.5888149916257603,True
-0.0387490040173062,0.29,0.9052219046282206,3.149907512090548,80.0,12.48,1.8245631344750297,True
-0.05251012970486079,0.207,0.8982219046282234,3.136907512090544,80.0,12.48,2.109568661448706,True
-0.10897702604475336,0.249,0.8932219046282268,3.124907512090551,80.0,12.48,2.3838351639121917,True
0.2258415146342255,0.394,0.8882219046282308,3.1109075120905603,80.0,12.48,2.587366379225866,True
-0.07006522529349013,0.207,0.883221904628221,3.0959075120905464,80.0,12.48,2.6901661876248966,True
0.02829093885190157,0.228,0.8802219046282245,3.0819075120905493,80.0,12.48,2.762238609082658,True
0.1608978894868511,0.228,0.8752219046282238,3.0669075120905536,80.0,12.48,2.853587800160545,True
0.15774393990526617,0.269,0.8702219046282227,3.0539075120905537,80.0,12.48,2.9742180508469245,True
-0.07318152136700187,0.145,0.8652219046282218,3.041907512090548,80.0,12.48,3.014133781387878,True
-0.08988749704210129,0.207,0.8602219046282193,3.0269075120905478,80.0,12.48,3.0533395391123213,True
-0.09338097530250992,0.207,0.8582219046282209,3.0119075120905436,80.0,12.48,2.911839995253959,True
-0.09366666319798524,0.186,0.853221904628228,2.9969075120905524,80.0,12.48,2.819639941772547,True
-0.03274686485446499,0.186,0.8482219046282218,2.9829075120905473,80.0,12.48,2.8567442881768037,True
-0.1146215043842359,0.207,0.8432219046282227,2.9699075120905496,80.0,12.48,2.953158058351122,True
0.12771171216470015,0.373,0.8382219046282289,2.95490751209055,80.0,12.48,3.088886387388349,True
-0.019742993366915557,0.29,0.8342219046282223,2.9399075120905493,80.0,12.48,3.2039345184306223,True
-0.021979874262421897,0.186,0.8282219046282283,2.9269075120905583,80.0,12.48,3.258307799520287,True
0.0890078444645693,0.186,0.8262219046282215,2.914907512090553,80.0,12.47,3.282011680462813,True
0.2222273981319307,0.228,0.8182219046282215,2.899907512090546,80.0,12.47,3.335051709703569,True
0.012685867479035485,0.166,0.8132219046282273,2.8849075120905554,80.0,12.48,3.37743353122015,True
-0.08661045771951083,0.186,0.8112219046282203,2.8729075120905487,80.0,12.48,3.399162881431861,True
-0.08265671085857848,0.145,0.8042219046282235,2.859907512090548,80.0,12.48,3.3402455861279607,True
-0.08845005165010726,0.29,0.7982219046282214,2.844907512090552,80.0,12.48,3.150687557416088,True
-0.08299021700495061,0.207,0.7932219046282266,2.8329075120905483,80.0,12.47,3.090494790692267,True
-0.024279998899403576,0.228,0.7882219046282217,2.81790751209055,80.0,12.47,3.079673361633697,True
-0.10432563161139392,0.249,0.7832219046282263,2.8059075120905455,80.0,12.48,3.0582294232155327,True
0.16786292561798366,0.352,0.7782219046282253,2.7929075120905495,80.0,12.48,3.076169202752726,True
-0.025728179611844954,0.477,0.7732219046282212,2.777907512090553,80.0,12.47,3.0834989989678916,True
-0.0031167409749767155,0.207,0.7682219046282219,2.763907512090547,80.0,12.47,3.1102251790861484,True
0.10867557983755806,0.249,0.7622219046282246,2.752907512090555,80.0,12.48,3.086354175957666,True
0.23862344481206255,0.207,0.7572219046282207,2.740907512090544,80.0,12.48,3.1118924852087657,True
0.025698142848224456,0.249,0.7522219046282239,2.728907512090544,80.0,12.48,3.0768466624220547,True
-0.07013200592579387,0.249,0.7482219046282229,2.713907512090545,80.0,12.48,3.0212233203463317,True
-0.06390115827646033,0.249,0.7412219046282205,2.6999075120905465,80.0,12.47,2.8550291261365004,True
-0.07264538439186083,0.311,0.7362219046282208,2.688907512090544,80.0,12.47,2.5682707986240167,True
-0.07740205055455272,0.207,0.7312219046282232,2.675907512090552,80.0,12.48,2.310955105618118,True
-0.029209166768009855,0.145,0.7262219046282229,2.664907512090551,80.0,12.48,2.0830888612380543,True
-0.06310471849077395,0.249,0.7212219046282276,2.6489075120905525,80.0,12.47,1.8846789232763828,True
-0.1121260012790058,0.249,0.7162219046282204,2.6379075120905466,80.0,12.47,1.6957321905934863,True
0.2166910238685995,0.352,0.7112219046282224,2.6269075120905483,80.0,12.48,1.436255600543165,True
-0.045687661741352845,0.207,0.7062219046282215,2.6149075120905447,80.0,12.47,1.2062561264293414,True
0.03470642221857523,0.207,0.7012219046282183,2.6069075120905434,80.0,12.48,1.0157407749936764,True
0.18084474911719722,0.228,0.6962219046282216,2.599907512090546,80.0,12.47,0.8147165839339499,True
0.15370220775281032,0.249,0.6912219046282252,2.589907512090547,80.0,12.48,0.6431906194529677,True
-0.07974255296643928,0.207,0.6892219046282226,2.579907512090549,80.0,12.47,0.4711699738377382,True
-0.0835068602531364,0.249,0.6812219046282261,2.5679075120905455,80.0,12.47,0.3286617630686841,True
-0.0826038350257025,0.269,0.6792219046282231,2.5559075120905472,80.0,12.47,0.11567312445853295,True
-0.09004228875669985,0.249,0.6742219046282231,2.546907512090548,80.0,12.47,-0.14778878567940534,True
-0.08982669528195783,0.166,0.6702219046282202,2.53790751209055,80.0,12.47,-0.2817167943339407,True
-0.023957231459936355,0.29,0.6662219046282206,2.5259075120905523,80.0,12.47,-0.3961037140700636,True
-0.08142987922493193,0.207,0.6612219046282242,2.511907512090548,80.0,12.47,-0.45094234527458354,True
-0.08723658072812464,0.249,0.6562219046282238,2.5009075120905466,80.0,12.47,-0.5262254783738527,True
0.19863456208237923,0.477,0.6522219046282282,2.490907512090544,80.0,12.47,-0.571945896023816,True
-0.02180094805652787,0.269,0.6492219046282229,2.47890751209055,80.0,12.47,-0.6080963752727415,True
0.07147573272215102,0.186,0.6442219046282246,2.4649075120905506,80.0,12.47,-0.6046696896969741,True
0.22448650473543158,0.207,0.639221904628223,2.453907512090549,80.0,12.47,-0.6116586115099767,True
0.12925602455752272,0.207,0.6362219046282245,2.44290751209055,80.0,12.47,-0.5990559136449454,True
-0.07818860658583608,0.104,0.6322219046282198,2.429907512090549,72.0,12.48,-0.6068543718113122,True
-0.07481816335568024,0.29,0.627221904628229,2.4189075120905534,72.0,12.47,-0.5750467665253245,True
-0.07760162490514107,0.228,0.624221904628222,2.4089075120905483,72.0,12.47,-0.6836258851150423,True
-0.08550651218349391,0.269,0.6192219046282202,2.398907512090546,72.0,12.47,-0.7725845236998508,True
-0.030499235843762317,0.311,0.6142219046282218,2.386907512090548,72.0,12.47,-0.7919154891447779,True
-0.06954545761146085,0.228,0.6112219046282268,2.375907512090548,72.0,12.48,-0.7816116009897796,True
-0.11661046852365756,0.249,0.6072219046282256,2.366907512090548,72.0,12.47,-0.7616656933540988,True
0.1953404124622854,0.456,0.6022219046282231,2.3579075120905477,72.0,12.47,-0.7120706168159585,True
-0.04065858360027257,0.228,0.5982219046282278,2.348907512090546,72.0,12.47,-0.6428192402675799,True
0.04242587665104953,0.269,0.5942219046282236,2.336907512090542,72.0,12.47,-0.6039044527457187,True
0.19562575479185243,0.311,0.589221904628226,2.3289075120905505,72.0,12.48,-0.5953191652377217,True
0.14597114121873336,0.331,0.5872219046282259,2.3209075120905487,72.0,12.47,-0.5670563124632753,True
-0.08851026620610948,0.269,0.5822219046282272,2.310907512090552,76.0,12.48,-0.5491088546317782,True
-0.09179369962499222,0.29,0.5792219046282275,2.295907512090553,76.0,12.47,-0.5414697791754111,True
-0.09285786624366389,0.186,0.5762219046282219,2.2839075120905434,76.0,12.48,-0.6941321024578824,True
-0.049685489748866024,0.207,0.5722219046282251,2.274907512090552,76.0,12.48,-0.8070888714588924,True
-0.0732638342691469,0.207,0.5692219046282244,2.2649075120905486,76.0,12.48,-0.7803331654342185,True
-0.13258519474943237,0.331,0.5652219046282231,2.2549075120905524,76.0,12.48,-0.7538580975514164,True
0.17435266428297663,0.435,0.5602219046282244,2.2469075120905444,76.0,12.48,-0.7376568165010831,True
-0.0574538590875619,0.29,0.5572219046282233,2.2389075120905524,76.0,12.48,-0.6917225080835383,True
0.025985518979346197,0.311,0.5542219046282245,2.2339075120905516,76.0,12.48,-0.7360483967708711,True
0.1836548020077696,0.249,0.5502219046282216,2.2289075120905535,76.0,12.47,-0.7706277472442391,True
0.13753167671854108,0.228,0.5462219046282162,2.2209075120905446,76.0,12.47,-0.7654538659061925,True
-0.09441237701914186,0.29,0.5422219046282203,2.2139075120905485,84.0,12.47,-0.7605201023679644,True
-0.09321181582052175,0.249,0.5392219046282234,2.2069075120905493,84.0,12.47,-0.7358198509114295,True
-0.08890659179625528,0.269,0.5352219046282269,2.201907512090556,84.0,12.47,-0.7613465519255915,True
-0.021541535330171446,0.207,0.5312219046282207,2.1969075120905472,84.0,12.47,-0.8570936933173035,True
-0.11116556131858281,0.207,0.5272219046282247,2.1919075120905473,84.0,12.47,-0.903054811896022,True
0.08316929556564004,0.249,0.5242219046282216,2.1839075120905447,84.0,12.47,-0.8792234947322752,True
-0.007590995225361136,0.497,0.5202219046282262,2.17690751209055,84.0,12.48,-0.8555933804895646,True
-0.02050119526915015,0.249,0.5162219046282198,2.171907512090544,84.0,12.47,-0.8421581607293942,True
0.09438458405073438,0.352,0.512221904628226,2.166907512090548,84.0,12.47,-0.798911581189039,True
0.24101434855491494,0.166,0.5102219046282236,2.16190751209055,84.0,12.47,-0.7358474430317077,True
0.01833973801604259,0.249,0.5062219046282231,2.1539075120905524,84.0,12.47,-0.6729596040686894,True
-0.08568244804325072,0.186,0.5022219046282203,2.1479075120905486,87.0,12.47,-0.6002419799530692,True
-0.07608875977777095,0.249,0.5002219046282262,2.138907512090547,87.0,12.47,-0.5076885453445663,True
-0.08590768827639288,0.207,0.4962219046282256,2.132907512090551,87.0,12.47,-0.5452933350450573,True
-0.05715838614691154,0.249,0.4922219046282251,2.1259075120905515,87.0,12.47,-0.5430504451042288,True
-0.03784956425864729,0.269,0.4902219046282216,2.1179075120905497,87.0,12.47,-0.4509540338949458,True
-0.1099786091577637,0.166,0.48622190462821835,2.1099075120905457,87.0,12.47,-0.2989983231577509,True
0.23646903831426092,0.331,0.48222190462822445,2.1009075120905445,87.0,12.47,-0.16717759901402318,True
-0.10247979171268237,0.249,0.4802219046282293,2.090907512090553,87.0,12.47,-0.035486212947197004,True
0.019214003258371144,0.228,0.4752219046282242,2.0829075120905505,87.0,12.47,0.11608141724848975,True
0.15260145639310127,0.186,0.47322190462822733,2.0729075120905494,87.0,12.47,0.28753080655228425,True
0.21074483720291687,0.249,0.46922190462822455,2.0629075120905482,87.0,12.47,0.4988674018348118,True
-0.047283394353463785,0.249,0.46522190462822494,2.052907512090548,87.0,12.47,0.6900965810101527,True
-0.08040197314588066,0.269,0.4632219046282221,2.042907512090547,80.0,12.47,0.9212236522226686,True
-0.07952252996639815,0.29,0.45922190462822643,2.035907512090557,80.0,12.47,1.0522538530691108,True
-0.09155157368796157,0.269,0.45522190462822515,2.0239075120905476,80.0,12.47,1.1231923498566105,True
-0.09739270910548511,0.249,0.45322190462822204,2.0139075120905514,80.0,12.47,1.3340442368970122,True
-0.031949035405192214,0.186,0.4502219046282269,2.003907512090552,80.0,12.47,1.6348145358381005,True
-0.08712566187380909,0.166,0.44722190462822603,1.994907512090547,80.0,12.47,1.9755081950321132,True
-0.10183227081332066,0.269,0.44422190462822453,1.98590751209055,80.0,12.47,2.2961300889421103,True
0.21601434702410868,0.414,0.4402219046282236,1.9759075120905467,80.0,12.47,2.5866850175864653,True
-0.021512138429347055,0.228,0.4382219046282275,1.9679075120905514,80.0,12.47,2.867177706021863,True
0.06465015421119123,0.186,0.4342219046282238,1.9589075120905513,80.0,12.47,3.117612803865139,True
0.19854932468819703,0.166,0.43022190462822435,1.9489075120905508,80.0,12.47,3.327994884854108,True
0.1342180235257278,0.352,0.428221904628228,1.9419075120905478,80.0,12.47,3.4383284464476302,True
-0.057327828257349576,0.249,0.4252219046282263,1.9319075120905478,80.0,12.47,3.4786179094648944,True
-0.057089880323928865,0.207,0.42222190462822656,1.9229075120905519,73.0,12.47,3.4488676177639936,True
-0.06408771530584943,0.29,0.41822190462822534,1.9139075120905515,73.0,12.47,3.189081837959619,True
-0.07135870623166139,0.207,0.41522190462822445,1.903907512090548,73.0,12.47,2.959264759179678,True
-0.07295735830016946,0.29,0.4132219046282183,1.8959075120905466,73.0,12.47,2.8094204928605775,True
-0.029954140284406027,0.29,0.4092219046282314,1.8869075120905545,73.0,12.47,2.6395530725807057,True
-0.05343382732129545,0.311,0.4072219046282233,1.8809075120905487,73.0,12.47,2.459666453931725,True
-0.10149339316068817,0.249,0.4032219046282226,1.8729075120905474,73.0,12.47,2.1997645144270326,True
0.2207604944456821,0.331,0.3992219046282186,1.8659075120905446,73.0,12.47,1.8998510534467563,True
-0.05578569280678809,0.29,0.39722190462822654,1.856907512090553,73.0,12.47,1.59992979221856,True
0.030750737942587668,0.166,0.39322190462822376,1.848907512090548,73.0,12.47,1.3000043738334932,True
0.16625193987221992,0.207,0.39022190462822237,1.8409075120905418,73.0,12.47,1.0100783632959947,True
0.17860282466713517,0.269,0.3882219046282263,1.8339075120905524,73.0,12.47,0.7501552476071649,True
