ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV,is_valid
-0.13904959843778447,0.186,-2.028794544240811,-2.7576210401747865,78.0,9.88,1.5155648039769998,True
0.2551008005114994,0.518,-2.028794544240812,-2.757621040174784,78.0,9.88,1.5120133215361902,True
-0.118814294142859,0.249,-2.028794544240814,-2.7586210401747864,78.0,9.88,1.5085367512884913,True
-0.0323604073006829,0.186,-2.028794544240813,-2.758621040174787,78.0,9.88,1.5151354702761115,True
0.09681716767508852,0.166,-2.02879454424081,-2.759621040174786,78.0,9.88,1.5318098131441324,True
0.197980619726141,0.186,-2.0287945442408124,-2.7596210401747863,78.0,9.88,1.558560072246288,True
-0.11970975196758643,0.166,-2.028794544240812,-2.759621040174785,78.0,9.88,1.5253864977822789,True
-0.18520118802859212,0.166,-2.0287945442408115,-2.7596210401747863,72.0,9.88,1.5122892979663123,True
-0.17255019680615905,0.166,-2.0287945442408093,-2.759621040174784,72.0,9.88,1.4592686392271805,True
-0.16692031125570533,0.186,-2.0287945442408124,-2.7596210401747876,72.0,9.88,1.3263246464393927,True
-0.15557597738111598,0.166,-2.02879454424081,-2.7596210401747867,72.0,9.88,1.2734574031854762,True
-0.12287282281054404,0.207,-2.0287945442408155,-2.7596210401747854,72.0,9.86,1.2906669520490033,True
-0.08424468882250179,0.186,-2.028794544240812,-2.759621040174784,72.0,9.86,1.357953294938357,True
-0.14018792755450502,0.186,-2.0287945442408097,-2.759621040174782,72.0,9.86,1.425316393440684,True
0.2967564361801505,0.456,-2.0287945442408115,-2.7596210401747805,72.0,9.86,1.4327561692059212,True
-0.10397799442511947,0.435,-2.028794544240811,-2.759621040174787,72.0,9.88,1.4202725043604234,True
0.025037055370111264,0.186,-2.0287945442408106,-2.759621040174784,72.0,9.89,1.4378652419498976,True
0.1512445799765139,0.228,-2.028794544240809,-2.7596210401747867,72.0,9.9,1.4655341864110971,True
0.3241216176541899,0.477,-2.028794544240812,-2.759621040174788,72.0,9.9,1.5132791040718083,True
0.06919715949397227,1.637,-2.0287945442408137,-2.759621040174783,72.0,9.9,1.491099723678657,True
-0.042931985178265346,0.249,-2.028794544240812,-2.7596210401747854,70.0,9.9,1.4689957369522146,True
-0.0295879097716944,0.352,-2.03079454424081,-2.7596210401747836,70.0,9.9,1.436966799168727,True
-0.019001356015644236,0.435,-2.0287945442408093,-2.7596210401747827,70.0,9.9,1.3650125297677858,True
-0.008304803272548044,0.414,-2.0287945442408093,-2.7596210401747845,70.0,9.9,1.3431325129853913,True
0.0014709081201831503,0.394,-2.03179454424081,-2.7596210401747867,70.0,9.9,1.3713262985115358,True
0.0563963625083587,0.373,-2.0307945442408113,-2.759621040174786,70.0,9.9,1.3595934021717018,True
0.002639839224851366,0.414,-2.0317945442408125,-2.761621040174785,70.0,9.9,1.2379333066313136,True
-0.04553973000018101,0.331,-2.0317945442408094,-2.759621040174786,70.0,9.9,0.9963454621222624,True
0.314197202207886,0.622,-2.031794544240811,-2.761621040174784,70.0,9.9,0.6848292871909172,True
0.02225818818967594,0.269,-2.0317945442408125,-2.7596210401747845,70.0,9.9,0.36338416946628427,True
0.07310410409382548,0.228,-2.0317945442408103,-2.7596210401747823,70.0,9.9,0.332009466447698,True
0.1982329638696783,0.394,-2.0317945442408103,-2.7626210401747873,70.0,9.9,0.36070450631094286,True
0.19716283337181165,0.249,-2.031794544240812,-2.762621040174786,70.0,9.9,0.30946858873172967,True
-0.10258553486344135,0.228,-2.031794544240811,-2.7616210401747856,70.0,9.9,0.14830098572566275,True
-0.1455057336602782,0.228,-2.031794544240812,-2.761621040174785,68.0,9.9,-0.07279905749659643,True
-0.15812181824158808,0.311,-2.0317945442408107,-2.7626210401747864,68.0,9.9,-0.15383232165961602,True
-0.18300297787982595,0.207,-2.0317945442408116,-2.762621040174789,68.0,9.9,-0.24479961254023208,True
-0.19177630132160703,0.249,-2.0327945442408106,-2.762621040174784,68.0,9.9,-0.28570176007235726,True
-0.1521372595077458,0.249,-2.033794544240812,-2.7626210401747824,68.0,9.9,-0.31653961744056125,True
-0.1518576245129394,0.186,-2.033794544240812,-2.7626210401747846,68.0,9.9,-0.32731406016349496,True
-0.20279064597977478,0.269,-2.0337945442408123,-2.7626210401747864,68.0,9.91,-0.3680259851681795,True
0.17912658861560465,0.725,-2.0337945442408096,-2.762621040174786,68.0,9.91,-0.378676309856133,True
-0.1611264200459756,0.394,-2.0337945442408127,-2.762621040174784,68.0,9.91,-0.469265971162506,True
-0.04865049888684786,0.249,-2.0337945442408154,-2.7626210401747877,68.0,9.91,-0.5097959246090504,True
0.09637872306168815,0.207,-2.033794544240815,-2.762621040174787,68.0,9.91,-0.5702671433520337,True
