ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV
-0.045238796350578404,0.372875,2.8849924925896624,-0.9052218698629225,75.0,9.02,0.026994990477032577
0.10682248932057949,0.36,2.881992492589669,-0.9072218698629269,75.0,9.02,0.01900390128547569
0.12286873070681621,0.328875,2.8789924925896657,-0.9102218698629281,75.0,9.02,-0.008916721464324873
-0.07207098532372924,0.31075,2.8769924925896637,-0.9122218698629244,75.0,9.02,-0.07676628904849914
-0.09996948185781172,0.16575,2.8749924925896706,-0.9172218698629233,75.0,9.02,-0.1545442420174672
-0.10180222500596563,0.3445,2.8729924925896673,-0.9212218698629256,75.0,9.02,-0.17225005024470608
-0.09954792985656684,0.347,2.871992492589663,-0.9232218698629298,75.0,9.02,-0.139883212961864
-0.09818901938189972,0.32375,2.8689924925896695,-0.9232218698629265,75.0,9.02,-0.1274432587803782
-0.1007119225760641,0.401375,2.866992492589671,-0.9222218698629245,75.0,9.02,-0.12492974569993809
-0.09910720478660238,0.191625,2.8669924925896697,-0.9172218698629357,75.0,9.02,-0.11234226110400958
-0.0833695300820891,0.119125,2.864992492589666,-0.9052218698629373,74.0,9.02,-0.10968042174272152
-0.015497462300117847,0.277125,2.8639924925896643,-0.898221869862913,74.0,9.02,-0.08694387370323475
-0.0854931178725158,0.134625,2.8639924925896723,-0.87422186986293,74.0,9.02,-0.07413229236788388
-0.11836168937155145,0.15025,2.86399249258967,-0.8442218698629292,74.0,9.02,-0.0712453823602397
0.870889136267523,0.28225,2.8639924925896665,-0.8102218698629285,74.0,9.02,-0.07828287747949658
0.00424983691089983,0.303,2.8679924925896683,-0.7722218698629144,74.0,9.02,-0.12524454062320045
-0.10029023895764698,0.372875,2.8729924925896695,-0.7322218698629239,74.0,9.0,-0.2121301636986611
-0.04374215201594202,0.35475,2.880992492589666,-0.6922218698629233,74.0,8.99,-0.18893956752316676
0.10988333010209256,0.36,2.892992492589673,-0.6552218698629271,74.0,9.1,-0.09567260171333658
0.13357638574013267,0.349625,2.9079924925896643,-0.6432218698629184,74.0,8.96,-0.17232914456373638
-0.0646712859309239,0.233125,2.92599249258967,-0.6532218698629196,74.0,8.88,-0.3089091029149399
-0.09286599334200578,0.119125,2.94999249258967,-0.6682218698629325,74.0,9.14,-0.3754124120113309
-0.09401170479077231,0.1425,2.9759924925896675,-0.6732218698629346,74.0,9.46,-0.41183903534871413
-0.09210983963673763,0.1295,3.005992492589673,-0.6802218698629179,75.0,9.39,-0.2881889645120003
-0.0911592074591312,0.3445,3.036992492589672,-0.6902218698629307,75.0,9.41,-0.04446221900311942
-0.09315609779902036,0.36775,3.069992492589673,-0.6972218698629313,75.0,9.47,0.1493411539406022
-0.0930945166097253,0.3445,3.1019924925896687,-0.6992218698629357,75.0,9.51,0.3732210795375683
-0.0889665592208282,0.308125,3.1359924925896645,-0.7082218698629247,75.0,9.54,0.5371774556623159
-0.029762903738048033,0.321125,3.1709924925896655,-0.7262218698629235,75.0,9.54,0.7112101530549695
-0.05247340359240072,0.36775,3.202992492589669,-0.7572218698629323,75.0,9.52,0.9453190155397792
-0.10708775362774915,0.28225,3.233992492589668,-0.7942218698629282,75.0,9.52,1.0895038602522995
0.3554037991499612,0.277125,3.2619924925896666,-0.831221869862926,75.0,9.52,1.273764477875282
0.48800973111505447,0.365125,3.287992492589669,-0.8702218698629132,75.0,9.52,1.4981006328828694
-0.10726346438540932,0.33925,3.3099924925896658,-0.9082218698629145,75.0,9.52,1.5125120637930953
-0.07141193412739283,0.32375,3.329992492589671,-0.9492218698629147,81.0,9.52,1.3369984834281374
0.046564956690980354,0.378125,3.346992492589669,-0.9972218698629303,81.0,9.52,1.1915595791822968
0.18266415144865628,0.365125,3.359992492589664,-1.034221869862928,81.0,9.52,0.8961950132972127
-0.019121443166217507,0.33925,3.3709924925896693,-1.0882218698629218,81.0,9.52,0.5109044231439781
-0.090803157242276,0.2875,3.376992492589666,-1.1262218698629196,81.0,9.52,0.21568742151170173
-0.0953966008016658,0.38325,3.3819924925896725,-1.157221869862915,81.0,9.52,0.08054359690215873
-0.0979215444669805,0.33925,3.3859924925896676,-1.1992218698629273,81.0,9.5,-0.15452748617002487
-0.0914016385001144,0.36775,3.385992492589669,-1.2392218698629112,81.0,9.5,-0.4295262868720766
-0.09286397747372375,0.313375,3.3859924925896654,-1.2732218698629272,81.0,9.5,-0.30445328774318625
-0.09233852395446271,0.365125,3.381992492589667,-1.299221869862911,81.0,9.5,-0.2693089943805256
-0.0908574101699717,0.27975,3.3769924925896637,-1.3372218698629224,81.0,9.51,-0.5140939351216818
-0.053454141475267586,0.189,3.370992492589667,-1.3832218698629164,82.0,9.52,-0.8088086607238543
-0.022162729336117157,0.0855,3.3629924925896666,-1.437221869862916,82.0,9.51,-0.9934537440405502
-0.10601678435296617,0.170875,3.3539924925896707,-1.4952218698629227,82.0,9.5,-1.0980297796959628
-0.030048601449579753,0.300375,3.342992492589669,-1.520221869862915,82.0,9.5,-0.9425373837576989
0.8537117303149214,0.349625,3.329992492589665,-1.5462218698629258,82.0,9.5,-0.9069771934080995
-0.10176283820724576,0.139875,3.3179924925896707,-1.5852218698629357,82.0,9.5,-1.0013498666147245
-0.09249556769104564,0.075125,3.301992492589666,-1.602221869862922,82.0,9.49,-0.9756560818002353
-0.0025052932910202036,0.0725,3.287992492589666,-1.6282218698629296,82.0,9.49,-0.7798965375121188
0.1751940791825722,0.090625,3.2699924925896617,-1.6602218698629432,82.0,9.47,-0.6240719520924031
0.021593927298731403,0.139875,3.255992492589671,-1.7092218698629151,82.0,9.47,-0.6581830633478896
-0.09330889455341763,0.075125,3.240992492589658,-1.747221869862927,82.0,9.47,-0.712230628221065
-0.10051202698247372,0.139875,3.22299249258967,-1.7762218698629286,83.0,9.47,-0.8062154224617887
-0.10200774106391079,0.204625,3.2079924925896672,-1.7912218698629359,83.0,9.47,-0.8501382403002395
-0.09478322970306247,0.35475,3.192992492589666,-1.8112218698629277,83.0,9.47,-0.8439998941210998
-0.10282104135384237,0.3315,3.1779924925896696,-1.8122218698629196,83.0,9.46,-0.8478012141392826
-0.10009963737512449,0.3885,3.163992492589674,-1.8072218698629172,83.0,9.45,-0.9615430480773439
-0.05159404993308111,0.25375,3.1489924925896657,-1.8062218698629209,83.0,9.45,-1.0652262608446728
-0.049276613962249916,0.31075,3.1349924925896646,-1.813221869862919,83.0,9.45,-0.998851734218611
-0.11711774441151294,0.357375,3.1209924925896653,-1.837221869862933,83.0,9.45,-0.7324203665274994
0.15891327109182066,0.28225,3.1089924925896693,-1.85422186986293,83.0,9.45,-0.5859330723358483
0.6388474938908673,0.385875,3.096992492589671,-1.86022186986294,83.0,9.45,-0.6993907821315659
-0.11628440135663781,0.36,3.0849924925896657,-1.8632218698629304,83.0,9.45,-0.8227944420153175
-0.08245279375206484,0.300375,3.0739924925896673,-1.8552218698629215,84.0,9.44,-0.8561450133919255
0.02137030770986599,0.207125,3.064992492589667,-1.8512218698629357,84.0,9.44,-0.8794434726637892
0.16821079689646629,0.316,3.0529924925896665,-1.8452218698629366,84.0,9.43,-0.8726908109262542
-0.01890787496104896,0.246,3.0429924925896685,-1.847221869862928,84.0,9.43,-0.7558880336648659
-0.10096491572181651,0.082875,3.0349924925896667,-1.8482218698629114,84.0,9.43,-0.5390361604544768
-0.10794227823533364,0.062125,3.026992492589663,-1.8502218698629358,84.0,9.43,-0.34213622465998933
-0.10982461994386425,0.0725,3.0179924925896664,-1.8502218698629178,84.0,9.43,-0.33518927313855656
-0.10859914594489162,0.2875,3.0099924925896655,-1.8542218698629342,84.0,9.43,-0.328196365943116
-0.1102553502720871,0.246,3.001992492589669,-1.8592218698629426,84.0,9.43,-0.3211585760271019
-0.10178467444125588,0.334125,2.9959924925896626,-1.8672218698629213,84.0,9.43,-0.2640769889501495
-0.0261801057009122,0.305625,2.9899924925896606,-1.874221869862927,84.0,9.43,-0.11695270258448942
-0.08343573978175833,0.3445,2.9819924925896677,-1.8942218698629187,85.0,9.43,-0.009786826821808314
-0.12154633415601687,0.261625,2.9759924925896653,-1.9102218698629319,85.0,9.43,0.09741951671958704
0.7914931221544548,0.5905,2.9699924925896672,-1.9162218698629203,85.0,9.43,0.22466519498747572
0.07768779734282426,0.471375,2.964992492589663,-1.9302218698629299,85.0,9.43,0.27194906378864436
-0.11595665842595747,0.1865,2.9599924925896697,-1.9672218698629047,85.0,9.41,0.3592699680822944
-0.06643387151227768,0.259,2.954992492589664,-2.020221869862924,85.0,9.41,0.4466267422740091
0.08126339842750385,0.357375,2.949992492589672,-2.065221869862923,85.0,9.43,0.5040182105107005
0.14414329331094256,0.33925,2.9449924925896656,-2.1582218698629307,85.0,9.41,0.4214431869766446
-0.06278522152086624,0.248625,2.939992492589664,-2.246221869862927,85.0,9.4,0.18890047619081213
-0.102512547456126,0.308125,2.934992492589669,-2.284221869862932,85.0,9.4,0.10638887330576285
-0.10702874806856781,0.36775,2.931992492589666,-2.2672218698629245,85.0,9.4,0.30390716440818666
-0.10532393774644412,0.328875,2.92699249258967,-2.2842218698629213,88.0,9.4,-0.018545873178638206
-0.10338874642555133,0.334125,2.9249924925896678,-2.3412218698629306,88.0,9.4,-0.42097147059029916
-0.09821483913724648,0.3445,2.919992492589666,-2.419221869862916,88.0,9.4,-0.2533708671145214
-0.06879546577533176,0.277125,2.914992492589666,-2.435221869862913,88.0,9.4,-0.16574530988209696
-0.03012601424974982,0.3185,2.913992492589661,-2.472221869862915,88.0,9.38,-0.18809605355517756
-0.12120453914349665,0.3185,2.9089924925896673,-2.531221869862919,88.0,9.38,-0.34042436001282517
-0.09103223818556791,0.316,2.9049924925896717,-2.568221869862915,88.0,9.38,0.017268501966198613
0.9033861496925074,0.240875,2.9029924925896644,-2.481221869862927,88.0,9.41,0.4049812570238618
-0.10095795172038965,0.054375,2.899992492589662,-2.3812218698629315,88.0,9.41,1.0727126235465378
-0.09907713023713677,0.2305,2.892992492589668,-2.3612218698629266,88.0,9.41,2.320461313992096
-0.01598802282412271,0.132125,2.893992492589665,-2.363221869862927,87.0,9.41,2.3282260352206263
0.166288793090342,0.098375,2.8899924925896667,-2.395221869862935,87.0,9.41,2.256005488829017
0.025729057924809277,0.098375,2.887992492589677,-2.45022186986293,87.0,9.46,1.7637983714894243
-0.10069476515779809,0.09325,2.8849924925896695,-2.5132218698629267,87.0,9.52,0.8516033752917329
-0.11701294822744253,0.328875,2.882992492589668,-2.5612218698629317,87.0,9.13,0.14941918809008667
-0.11125783509410966,0.313375,2.8799924925896665,-2.5812218698629295,87.0,8.99,-0.2727555061465499
-0.11646307767740843,0.126875,2.877992492589668,-2.5932218698629197,87.0,8.9,-0.4449220269798325
-0.10466279848115859,0.126875,2.873992492589663,-2.590221869862933,87.0,8.9,-0.4770816971437285
-0.09189070933230938,0.132125,2.871992492589664,-2.584221869862923,87.0,8.9,-0.4592358421823784
-0.042179219279605454,0.3445,2.868992492589665,-2.57822186986293,87.0,8.88,-0.43138579008442396
-0.1125585659613974,0.35475,2.8669924925896595,-2.574221869862936,87.0,8.88,-0.41353287091377056
-0.14405600475540428,0.31075,2.8649924925896704,-2.576221869862932,86.0,8.89,-0.5456784164368633
0.9333049114147944,0.2875,2.8629924925896635,-2.578221869862918,86.0,8.86,-0.5078237597466783
-0.07049506840753421,0.303,2.859992492589668,-2.5542218698629235,86.0,8.86,-0.319970234883364
-0.10547044022945036,0.32625,2.8589924925896666,-2.5192218698629314,86.0,8.88,-0.30211917645168285
-0.04063065915044549,0.36775,2.856992492589668,-2.486221869862926,86.0,8.86,-0.4042719192350329
0.1290199654112873,0.3755,2.853992492589663,-2.464221869862929,86.0,8.86,-0.44642979780647657
0.0754821862249686,0.264125,2.8519924925896682,-2.4472218698629336,86.0,8.86,-0.45859414613649346
-0.09123845305942642,0.02075,2.851992492589668,-2.420221869862929,86.0,8.86,-0.5607662971975802
-0.10713206887705337,0.126875,2.847992492589662,-2.3922218698629236,86.0,8.86,-0.8529475825656124
-0.10018505267569737,0.03625,2.846992492589665,-2.376221869862925,86.0,8.86,-0.8651393320180201
-0.10138082703283263,0.2745,2.8439924925896656,-2.3692218698629333,86.0,8.85,-0.5873428731287116
-0.09470071388786595,0.313375,2.841992492589668,-2.363221869862923,84.0,8.85,-0.47955953085961533
-0.09512488056187711,0.341875,2.841992492589665,-2.3542218698629283,84.0,8.85,-0.3317906271488995
-0.02663332527293649,0.038875,2.8389924925896706,-2.3382218698629402,84.0,8.85,-0.0640374804956908
-0.09020686137224755,0.069875,2.836992492589669,-2.3302218698629287,84.0,8.85,0.32369859445884075
-0.12782805866107416,0.095875,2.8369924925896712,-2.271221869862927,84.0,8.85,0.7814162873540871
0.8215178990260327,0.114,2.834992492589666,-2.1942218698629397,84.0,8.85,1.109114292536489
-0.007157521736367522,0.2435,2.833992492589667,-2.1192218698629173,84.0,8.85,1.2867913094900276
-0.1158467833619047,0.362625,2.8339924925896676,-2.0602218698629247,84.0,8.85,1.4344460432708086
-0.06754667201678458,0.362625,2.8339924925896702,-2.024221869862936,84.0,8.85,1.682077204945784
0.08574151374776372,0.357375,2.833992492589664,-2.0272218698629345,84.0,8.85,1.7596835120359122
0.11301199395934515,0.409125,2.8369924925896695,-2.0812218698629334,96.0,8.85,1.60726368896351
-0.07674523754828555,0.448,2.8369924925896663,-2.14322186986293,96.0,8.85,1.1948164675039787
-0.11554393820133137,0.248625,2.8419924925896676,-2.2612218698629194,96.0,8.85,0.8523405872417779
-0.11340093589291063,0.046625,2.841992492589666,-2.267221869862929,96.0,8.85,0.8398347960305524
-0.11433526516434747,0.088,2.8429924925896715,-2.272221869862926,96.0,8.85,0.8072978504574096
-0.10636715150865796,0.126875,2.84499249258967,-2.247221869862926,96.0,8.85,0.8047285163108571
-0.09651688223791706,0.385875,2.8469924925896675,-2.2522218698629115,96.0,8.85,0.6421255690526386
-0.050803608313238074,0.35225,2.8499924925896676,-2.257221869862926,96.0,8.85,0.5494877942929035
-0.11724412588569863,0.365125,2.851992492589669,-2.2832218698629,96.0,8.85,0.5568139882685572
-0.06285168882531514,0.246,2.853992492589663,-2.310221869862938,96.0,8.85,0.314102958324671
0.8933650959236384,0.046625,2.853992492589667,-2.3362218698629316,96.0,8.85,0.15135352339842875
-0.10159676019805972,0.069875,2.8569924925896704,-2.371221869862919,96.0,8.85,-0.031435485494553495
-0.11273383593507497,0.054375,2.8579924925896654,-2.4262218698629203,78.0,8.85,-0.1742652247718358
-0.011035730196925253,0.038875,2.8589924925896684,-2.456221869862919,78.0,8.85,-0.027136837794096647
0.1565152524283378,0.046625,2.858992492589671,-2.4372218698629227,78.0,8.85,-0.050051454373704174
0.0009441353077877586,0.046625,2.8599924925896643,-2.4092218698629404,78.0,8.85,-0.1630101902822384
-0.09571699271404124,0.033625,2.86199249258967,-2.389221869862927,78.0,8.85,-0.12601414675728906
-0.11742954020570893,0.031125,2.8619924925896685,-2.371221869862921,78.0,8.85,-0.0690644100088817
-0.11014926929706043,0.02325,2.861992492589665,-2.3532218698629275,78.0,8.85,-0.16216205072579976
-0.09882742639876188,0.031125,2.859992492589669,-2.3352218698629246,78.0,8.85,-0.2853081235821666
-0.03941211763908543,0.357375,2.8589924925896657,-2.31922186986293,78.0,8.85,-0.2785036667445586
-0.05084988879242891,0.160625,2.858992492589667,-2.3042218698629293,78.0,8.85,-0.2717497013801127
-0.08208746031094345,0.31075,2.861992492589665,-2.291221869862928,78.0,8.85,-0.2950472311658213
-0.13507356049078842,0.305625,2.863992492589667,-2.2692218698629265,84.0,8.85,-0.308397241799222
0.3352392058691688,0.36,2.8639924925896643,-2.235221869862927,84.0,8.85,-0.291800700510953
0.4678925194682311,0.025875,2.859992492589668,-2.1852218698629424,84.0,8.85,-0.2552585555793341
-0.13107939351943826,0.0155,2.8579924925896676,-2.1232218698629306,84.0,8.85,-0.24877173584748113
-0.0846513374549699,0.297875,2.852992492589662,-2.046221869862922,84.0,8.85,-0.2823411502428416
0.01719150307529318,0.357375,2.849992492589663,-1.9562218698629068,84.0,8.85,-0.36596768729971707
0.1514524960984251,0.36,2.854992492589665,-1.857221869862926,84.0,8.85,-0.429652214684911
-0.0558771744645629,0.341875,2.8569924925896673,-1.7462218698629237,84.0,8.85,-0.4233955787267539
-0.11381887739734024,0.35475,2.862992492589671,-1.624221869862926,84.0,8.85,-0.3971986039477605
-0.11540650882776873,0.227875,2.872992492589662,-1.5012218698629338,84.0,8.85,-0.3810620926011953
-0.10468606011920722,0.292625,2.8879924925896656,-1.3782218698629225,84.0,8.85,-0.374986824211702
-0.1247147800327069,0.271875,2.907992492589667,-1.2592218698629176,83.0,8.85,-0.378973555120183
-0.10655994626204199,0.36,2.932992492589664,-1.1512218698629215,83.0,8.85,-0.38302301803320393
-0.044297275298483395,0.316,2.9659924925896703,-1.0482218698629142,83.0,8.85,-0.37713592157701464
-0.07700901270733085,0.025875,3.002992492589663,-0.9482218698629313,83.0,8.85,-0.3613129498563573
-0.11478175781033029,0.277125,3.0469924925896663,-0.855221869862927,83.0,8.85,-0.39555476201833967
0.45429591297891836,0.38325,3.0949924925896686,-0.7672218698629214,83.0,8.85,-0.47986199182133515
0.3771359517180762,0.393625,3.145992492589665,-0.7012218698629371,83.0,8.85,-0.4942352472093512
-0.11134660487711667,0.19425,3.2009924925896693,-0.6492218698629266,83.0,8.85,-0.38867510989160803
-0.06823111010628326,0.046625,3.2569924925896645,-0.61022186986292,83.0,8.85,-0.24318213492778631
0.06041110525670714,0.292625,3.3129924925896597,-0.579221869862932,83.0,8.85,-0.037756850318788254
0.17851895317391714,0.3755,3.366992492589668,-0.5532218698629398,83.0,8.85,0.12760024339667775
-0.04495645817004045,0.39625,3.4199924925896665,-0.5312218698629227,82.0,8.85,0.2528886735397532
-0.08905020421930634,0.261625,3.467992492589664,-0.5252218698629217,82.0,8.85,0.31810799568324044
-0.09278231369009034,0.196875,3.5129924925896723,-0.5312218698629277,82.0,8.85,0.57325779403742
-0.09415697224885639,0.02325,3.5529924925896688,-0.5382218698629296,82.0,8.85,0.9183376818298965
-0.09316219061343438,0.163125,3.586992492589669,-0.5472218698629314,82.0,8.85,1.123347301679145
-0.09376995243645508,0.025875,3.6159924925896685,-0.5582218698629191,82.0,8.85,1.2182863259620393
-0.0709368416434046,0.163125,3.6409924925896697,-0.5772218698629276,82.0,8.85,1.2831544571749602
-0.029605133094802057,0.196875,3.661992492589667,-0.5982218698629328,82.0,8.88,1.4479514282885062
-0.11270431507433928,0.033625,3.6789924925896678,-0.6302218698629142,82.0,8.89,1.6526770030954352
-0.13715299771112416,0.1165,3.691992492589668,-0.6642218698629231,82.0,9.01,1.6173309765518535
0.930138851468192,0.025875,3.7019924925896674,-0.7022218698629312,82.0,9.14,1.35191317511123
-0.10373258536491087,0.313375,3.7079924925896672,-0.7412218698629114,87.0,9.05,1.0064234570512391
-0.12266764817575765,0.033625,3.7119924925896695,-0.7792218698629163,87.0,9.12,0.7208617127926593
-0.050565965405872916,0.227875,3.711992492589667,-0.8192218698629226,87.0,9.3,0.39522786521043124
0.11867077275757075,0.18125,3.709992492589667,-0.8592218698629264,87.0,9.47,0.059521869936138894
0.012136121932236659,0.391,3.705992492589665,-0.8972218698629235,87.0,9.68,-0.2362562843483147
-0.13508364314705262,0.391,3.7009924925896667,-0.9322218698629163,87.0,9.68,-0.36210657562636783
-0.15191181030905476,0.3755,3.6919924925896717,-0.9672218698629225,87.0,9.61,-0.47802894827233156
-0.15628319576266245,0.365125,3.6819924925896688,-1.0002218698629397,87.0,9.65,-0.5340233127871779
-0.14914573397738226,0.39625,3.6679924925896654,-1.0332218698629243,87.0,9.76,-0.4200895455449364
-0.15146164435985365,0.38075,3.6529924925896657,-1.0652218698629254,87.0,9.68,-0.4062274885503605
-0.10620814183055234,0.378125,3.637992492589665,-1.0952218698629257,87.0,9.79,-0.512436949208234
-0.10337767383876353,0.365125,3.6199924925896685,-1.122221869862913,85.0,9.91,-0.5687177001045873
0.6040223176936248,0.3445,3.6029924925896633,-1.1482218698629267,85.0,10.0,-0.58506947880046
0.04097009509886446,0.393625,3.582992492589666,-1.1712218698629355,85.0,9.9,-0.5914919876384791
0.6344307546504487,0.35225,3.560992492589669,-1.1922218698629248,85.0,9.82,-0.6179848935627272
-0.1686422566732502,0.35475,3.5399924925896653,-1.211221869862931,85.0,9.79,-0.6445478279522311
-0.14030529377755185,0.398875,3.518992492589667,-1.222221869862919,85.0,9.73,-0.7211803864683014
-0.028622402304103314,0.385875,3.4979924925896624,-1.2262218698629195,85.0,9.74,-0.7678821289162794
0.12533698127636428,0.3315,3.4759924925896697,-1.2222218698629357,85.0,9.69,-0.7746525791218631
-0.05949956202123047,0.29525,3.455992492589667,-1.205221869862937,85.0,9.65,-0.7914912248223361
-0.13820499984399465,0.2745,3.4339924925896623,-1.180221869862934,85.0,9.61,-0.7883975175730632
-0.138850471572618,0.292625,3.4149924925896684,-1.1412218698629257,86.0,9.61,-0.755370872669422
-0.1255030474825317,0.404,3.3969924925896686,-1.0892218698629237,86.0,9.71,-0.6624106690843659
-0.11122369712000997,0.3185,3.3819924925896694,-1.0282218698629253,86.0,9.77,-0.5595162494219857
-0.10406553147456911,0.163125,3.367992492589672,-0.9562218698629492,86.0,9.86,-0.546686919887084
-0.06707237281137687,0.22275,3.3609924925896677,-0.8752218698629202,86.0,9.86,-0.553921950271126
-0.03327769354278162,0.199375,3.3589924925896706,-0.7872218698629193,86.0,9.72,-0.6012205739545567
-0.11470395173411213,0.248625,3.3599924925896696,-0.6942218698629228,86.0,9.63,-0.6685819879257446
-0.06536233626711807,0.1165,3.3679924925896683,-0.5972218698629317,86.0,9.52,-0.7160053528166077
0.912747080139149,0.196875,3.38099249258967,-0.4982218698629264,86.0,9.52,-0.7234897929550164
-0.10036520361520013,0.248625,3.400992492589664,-0.39622186986293034,86.0,9.46,-0.7010343964340511
-0.09367902302225682,0.163125,3.4249924925896646,-0.29722186986292987,86.0,9.38,-0.6786382151982504
-0.009165772976172786,0.25125,3.4549924925896645,-0.20422186986292137,84.0,9.28,-0.6163002651467286
0.16921010135827003,0.3315,3.484992492589668,-0.1142218698629233,84.0,9.14,-0.4740195262535376
