ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV,Stress
-0.0823026083184546,0.269,-2.053348383426816,-1.4350403746428193,74.0,13.09,-0.576970498877386,relax
0.1869984786118164,0.725,-2.05534838342682,-1.4380403746428152,74.0,13.08,-0.5383069992373903,relax
-0.0277359259670065,0.601,-2.057348383426818,-1.4430403746428213,74.0,13.06,-0.509644762882555,relax
-0.0364955507090365,0.29,-2.060348383426826,-1.4480403746428252,74.0,13.06,-0.4709832121027671,relax
0.007730143243094,0.249,-2.062348383426825,-1.4540403746428283,74.0,13.05,-0.4023217688197271,relax
0.1229518067596661,0.249,-2.0643483834268217,-1.4580403746428214,74.0,13.05,-0.3336598548632487,relax
0.0761800735993077,0.29,-2.065348383426816,-1.4630403746428151,74.0,13.04,-0.2749968922487372,relax
-0.0665745374754285,0.29,-2.068348383426815,-1.4680403746428123,74.0,13.03,-0.2163323034556838,relax
-0.0573016867179073,0.331,-2.0703483834268264,-1.473040374642823,74.0,13.01,-0.1376655117066986,relax
-0.0559912432796172,0.331,-2.0733483834268167,-1.4770403746428191,74.0,13.01,-0.1089959412467144,relax
-0.0676332830184866,0.29,-2.077348383426818,-1.4820403746428197,74.0,13.0,-0.0803230176220857,relax
-0.0442180584964742,0.249,-2.0783483834268206,-1.4890403746428202,74.0,13.0,-0.011646167959014,relax
-0.0967359473759046,0.249,-2.0803483834268204,-1.4940403746428168,74.0,12.99,0.0570351787588432,relax
0.1998226129859263,0.787,-2.0803483834268164,-1.498040374642818,74.0,12.99,0.135721591414202,relax
-0.0655328042037645,0.456,-2.083348383426818,-1.5020403746428217,74.0,12.98,0.2244136364815695,relax
-0.0377925496492947,0.249,-2.085348383426814,-1.5070403746428174,74.0,12.98,0.2931118777548798,relax
0.1070531531360461,0.311,-2.0883483834268177,-1.5120403746428277,78.0,12.97,0.3618168760775068,relax
0.1470142352878467,0.331,-2.0903483834268184,-1.5160403746428173,78.0,12.97,0.4405291890752506,relax
0.0501007781874666,0.269,-2.0933483834268234,-1.522040374642827,78.0,12.95,0.5092493708925548,relax
-0.0676770295077298,0.269,-2.094348383426813,-1.5250403746428158,78.0,12.95,0.5879779719322924,relax
-0.0523089781586328,0.269,-2.098348383426817,-1.5300403746428168,78.0,12.94,0.6367155385996086,relax
-0.0537849692242164,0.29,-2.1053483834268105,-1.5390403746428154,78.0,12.93,0.6954626130500228,relax
-0.0280951930490181,0.352,-2.1033483834268205,-1.5380403746428148,78.0,12.93,0.6842197329421962,relax
-0.0782303496194934,0.269,-2.1053483834268216,-1.5450403746428227,78.0,12.93,0.7329874311956813,relax
-0.0981819068961556,0.352,-2.1073483834268205,-1.5500403746428226,78.0,12.92,0.7817662357538374,relax
0.2240576111885131,0.746,-2.11134838342682,-1.5520403746428255,78.0,12.92,0.8305566693524735,relax
-0.0525056827712468,0.269,-2.114348383426828,-1.557040374642832,78.0,12.9,0.849359249294126,relax
-0.0178673546266298,0.269,-2.1173483834268176,-1.5620403746428173,78.0,12.9,0.8881744872284599,relax
0.0659750423006358,0.29,-2.119348383426816,-1.5670403746428143,78.0,12.9,0.917002888938914,relax
0.1330216783760433,0.249,-2.122348383426821,-1.5690403746428108,78.0,12.89,0.9358449541358108,relax
-0.042729806579458,0.249,-2.125348383426828,-1.574040374642825,78.0,12.89,0.9547011762559876,relax
-0.0622845089489193,0.269,-2.12734838342682,-1.5770403746428212,80.0,12.88,0.9535720422693136,relax
-0.048650405570609,0.311,-2.1293483834268265,-1.5800403746428304,80.0,12.88,0.9024580324919536,relax
-0.0468384255039678,0.29,-2.132348383426824,-1.5840403746428269,80.0,12.87,0.8413596204066487,relax
-0.0348624405690007,0.311,-2.135348383426817,-1.5870403746428177,80.0,12.87,0.8402772724900411,relax
-0.0917391687471893,0.311,-2.13734838342683,-1.589040374642827,80.0,12.86,0.7992114480469819,relax
0.2045120122522339,0.684,-2.13934838342682,-1.590040374642827,80.0,12.86,0.7781625990519621,relax
-0.0421306595185367,0.58,-2.141348383426815,-1.5930403746428203,80.0,12.86,0.7171311699976052,relax
-0.0386909700737292,0.269,-2.1423483834268158,-1.5930403746428214,80.0,12.86,0.6561175977500971,relax
0.0118057074275526,0.269,-2.1443483834268227,-1.593040374642824,80.0,12.84,0.6151223114116857,relax
0.1273329150425694,0.269,-2.14634838342682,-1.5900403746428171,80.0,12.84,0.5841457321899973,relax
0.061863663493596,0.269,-2.1473483834268188,-1.5900403746428198,80.0,12.83,0.5431882732741372,relax
-0.0626289802191926,0.311,-2.150348383426821,-1.58804037464282,80.0,12.83,0.4922503397174796,relax
-0.0491712899414545,0.311,-2.15134838342682,-1.5870403746428174,80.0,12.83,0.4613323283269159,relax
-0.0427882824108838,0.29,-2.152348383426824,-1.58504037464282,80.0,12.82,0.3904346275585246,relax
-0.0545031449312737,0.29,-2.155348383426816,-1.5850403746428172,80.0,12.82,0.3195576174193825,relax
-0.0563367090913538,0.311,-2.156348383426824,-1.5850403746428248,80.0,12.82,0.2887016693753846,relax
-0.0313069898388837,0.311,-2.157348383426817,-1.585040374642818,80.0,12.81,0.2578671462648899,relax
-0.0764288073197802,0.249,-2.159348383426829,-1.58504037464282,80.0,12.81,0.227054402217963,relax
0.2262864937460642,0.601,-2.1603483834268173,-1.5880403746428142,80.0,12.81,0.1862637825810479,relax
-0.0311687843322437,0.559,-2.1603483834268133,-1.5880403746428164,80.0,12.81,0.1454956238466731,relax
-0.023798637299905,0.29,-2.1603483834268187,-1.5900403746428202,80.0,12.8,0.0947502535882175,relax
0.0243965758198699,0.228,-2.1603483834268222,-1.5920403746428229,71.0,12.8,0.0440279903992147,relax
0.1454199483506521,0.311,-2.161348383426815,-1.5940403746428122,71.0,12.8,-0.006670856162764,relax
0.0802777279280887,0.331,-2.162348383426828,-1.5970403746428226,71.0,12.78,-0.0573459856281558,relax
-0.0560210853166266,0.269,-2.1623483834268185,-1.5990403746428217,71.0,12.78,-0.1079971066633685,relax
-0.0484652303853601,0.228,-2.1623483834268136,-1.6020403746428196,71.0,12.78,-0.1586239371152508,relax
-0.0460417492529,0.311,-2.1623483834268225,-1.6070403746428137,71.0,12.77,-0.2692262040520128,relax
-0.0597366022991207,0.249,-2.162348383426824,-1.6120403746428198,71.0,12.77,-0.3798036438009837,relax
-0.0645353124392538,0.207,-2.162348383426812,-1.617040374642816,71.0,12.77,-0.4703560019834382,relax
-0.0324236136282542,0.269,-2.162348383426828,-1.6220403746428234,71.0,12.77,-0.5108830335467801,relax
-0.0823880789014227,0.249,-2.162348383426816,-1.6270403746428188,71.0,12.76,-0.5313845027942257,relax
0.1225832964490957,0.601,-2.16434838342682,-1.630040374642818,71.0,12.76,-0.5818601834122258,relax
0.0495005795753183,0.58,-2.1653483834268146,-1.6370403746428244,71.0,12.76,-0.5923098584960159,relax
-0.0346285266319081,0.394,-2.1653483834268163,-1.6420403746428192,71.0,12.76,-0.6127333205731808,relax
0.0072009959298175,0.29,-2.166348383426815,-1.6470403746428213,70.0,12.76,-0.623130371625639,relax
0.1219912799528831,0.249,-2.169348383426817,-1.6510403746428193,70.0,12.75,-0.6235008231101778,relax
0.1127415012891676,0.269,-2.170348383426833,-1.6560403746428305,70.0,12.75,-0.6238444959776446,relax
-0.0515520588677066,0.29,-2.172348383426825,-1.6610403746428255,70.0,12.75,-0.62416122069098,relax
-0.0478958188681459,0.249,-2.1723483834268134,-1.6660403746428254,70.0,12.75,-0.6144508372421411,relax
-0.0432985743882227,0.29,-2.175348383426813,-1.6700403746428227,70.0,12.73,-0.644713195168051,relax
-0.0557710599286928,0.269,-2.175348383426819,-1.67404037464282,70.0,12.73,-0.6949481535657037,relax
-0.0613254094988345,0.269,-2.1773483834268226,-1.681040374642825,70.0,12.73,-0.6951555811063868,relax
-0.0549745360680063,0.249,-2.18034838342682,-1.6860403746428192,70.0,12.73,-0.6853353560490946,relax
-0.037731452788662,0.269,-2.1803483834268143,-1.6910403746428184,70.0,12.73,-0.6754873662532082,relax
-0.0786085615820254,0.269,-2.182348383426825,-1.6950403746428149,70.0,12.72,-0.6656115091904018,relax
0.2343830636761052,0.684,-2.1843483834268205,-1.7010403746428238,70.0,12.72,-0.6557076919557991,relax
-0.0407656285005995,0.331,-2.1863483834268136,-1.7060403746428177,70.0,12.72,-0.6257758312782291,relax
-0.0190610227900097,0.228,-2.1873483834268144,-1.709040374642815,70.0,12.71,-0.595815853529768,relax
0.0384937314343218,0.311,-2.1903483834268136,-1.714040374642817,68.0,12.71,-0.5658276947342501,relax
0.1668991891301917,0.311,-2.1923483834268227,-1.7190403746428236,68.0,12.71,-0.5058113005747693,relax
0.0521599589626643,0.311,-2.1943483834268225,-1.724040374642828,68.0,12.71,-0.4657666264000962,relax
-0.0547150829990607,0.269,-2.1963483834268227,-1.7260403746428157,68.0,12.71,-0.4056936372297849,relax
-0.0437127264974612,0.249,-2.1973483834268235,-1.731040374642825,68.0,12.71,-0.3555923077579345,relax
-0.0448155131908147,0.269,-2.201348383426825,-1.735040374642823,68.0,12.7,-0.3554626223553369,relax
-0.0560019760944598,0.269,-2.2033483834268206,-1.7380403746428177,68.0,12.7,-0.345304575070021,relax
-0.0592470272183162,0.29,-2.206348383426812,-1.744040374642821,68.0,12.7,-0.2651181696258489,relax
-0.0345224828164184,0.269,-2.208348383426818,-1.74804037464281,68.0,12.7,-0.1749034194189711,relax
-0.084797710571464,0.29,-2.209348383426816,-1.7530403746428138,68.0,12.7,-0.0946603475120828,relax
0.2189596215130874,0.642,-2.2123483834268227,-1.7560403746428277,68.0,12.69,-0.0143889866261556,relax
-0.0602172814224773,0.414,-2.21334838342682,-1.7610403746428234,68.0,12.69,0.0559106208705734,relax
-0.0322952182307868,0.269,-2.2173483834268217,-1.7640403746428186,68.0,12.69,0.1562384229764953,relax
0.0187581095539879,0.373,-2.218348383426816,-1.7680403746428188,70.0,12.69,0.216594358073687,relax
0.1409732074846765,0.269,-2.2193483834268086,-1.7710403746428187,70.0,12.69,0.2869783549483756,relax
0.058377936312519,0.311,-2.2223483834268136,-1.7740403746428146,70.0,12.67,0.3573903328149362,relax
-0.0650032728752134,0.311,-2.2243483834268205,-1.778040374642816,70.0,12.67,0.4178302013437578,relax
-0.049150110044141,0.29,-2.2273483834268197,-1.7820403746428255,70.0,12.67,0.4782978606931137,relax
-0.0490469608668898,0.331,-2.229348383426827,-1.7860403746428328,70.0,12.67,0.5087932015452729,relax
-0.059683345397157,0.29,-2.231348383426813,-1.7880403746428164,70.0,12.67,0.5793161051470559,relax
-0.0370542062145508,0.269,-2.2323483834268147,-1.7930403746428094,70.0,12.67,0.6598664433549425,relax
-0.0881600366916049,0.331,-2.2323483834268223,-1.7970403746428243,70.0,12.66,0.7004440786849808,relax
0.2109931544539433,0.684,-2.2323483834268174,-1.8010403746428167,70.0,12.66,0.7610488643676697,relax
-0.0536059594600289,0.497,-2.233348383426822,-1.8040403746428213,70.0,12.66,0.7916806444078572,relax
-0.0319736710662833,0.29,-2.2343483834268216,-1.8070403746428243,70.0,12.66,0.7923392536498166,relax
0.0168692551816746,0.269,-2.2333483834268204,-1.8110403746428263,76.0,12.66,0.8030245178476605,relax
0.1338982020130074,0.311,-2.2313483834268264,-1.8130403746428223,76.0,12.66,0.7837362537411366,relax
0.0620854219078329,0.207,-2.226348383426816,-1.8160403746428204,76.0,12.66,0.764474269136716,relax
-0.0635991613419131,0.29,-2.222348383426815,-1.8170403746428183,76.0,12.65,0.715238362994286,relax
-0.0491870990015553,0.331,-2.2223483834268234,-1.8180403746428249,76.0,12.65,0.6960283255191773,relax
-0.0527105399765721,0.29,-2.224348383426816,-1.8210403746428268,76.0,12.65,0.6068439382597461,relax
-0.0442013582283444,0.29,-2.227348383426817,-1.823040374642818,76.0,12.65,0.5676849742103083,relax
-0.0296903129527145,0.29,-2.2283483834268187,-1.8280403746428124,76.0,12.65,0.5485511979194819,relax
-0.0882062677785021,0.269,-2.229348383426814,-1.8330403746428157,76.0,12.65,0.4994423656038156,relax
0.2162245073360308,0.684,-2.231348383426821,-1.834040374642815,76.0,12.65,0.4903582252665686,relax
-0.0484210687942431,0.497,-2.234348383426816,-1.8420403746428136,76.0,12.64,0.4412985168216756,relax
-0.0331624127510691,0.331,-2.2343483834268203,-1.8430403746428197,76.0,12.64,0.4322629722226316,relax
0.0169850683000492,0.228,-2.234348383426819,-1.845040374642817,77.0,12.64,0.4132513155962006,relax
0.1350101835031454,0.249,-2.237348383426826,-1.8480403746428191,77.0,12.64,0.3942632633808963,relax
0.0669060253555688,0.269,-2.2383483834268185,-1.849040374642821,77.0,12.64,0.3552985244699189,relax
-0.0643301001148434,0.269,-2.239348383426828,-1.8510403746428208,77.0,12.62,0.336356800358495,relax
-0.0506968723857347,0.269,-2.2423483834268203,-1.8530403746428288,77.0,12.62,0.3174377852953299,relax
-0.0461892727775846,0.269,-2.242348383426817,-1.854040374642821,77.0,12.62,0.2385411664380449,relax
-0.0597990024852622,0.228,-2.2443483834268174,-1.856040374642817,77.0,12.62,0.1696666240123704,relax
-0.0225149836895609,0.29,-2.2433483834268206,-1.859040374642814,77.0,12.62,0.1508138314749119,relax
-0.0803239229118612,0.29,-2.2443483834268245,-1.8590403746428277,77.0,12.62,0.1219824556792072,relax
-0.0352109144000015,0.435,-2.246348383426814,-1.8610403746428128,77.0,12.62,0.1131721570449068,relax
0.1888399391656855,0.663,-2.24734838342681,-1.8610403746428172,77.0,12.62,0.0843825897297086,relax
-0.045155089012817,0.249,-2.248348383426834,-1.861040374642831,77.0,12.62,0.0556134018039685,relax
-0.0081799393726297,0.269,-2.251348383426821,-1.864040374642829,77.0,12.61,0.0368642354276451,relax
0.0877806898421889,0.29,-2.252348383426816,-1.8640403746428136,75.0,12.61,0.0181347270293851,relax
0.1357408603493809,0.228,-2.254348383426825,-1.865040374642827,75.0,12.61,-0.0005754925126287,relax
-0.0462870130187681,0.311,-2.256348383426827,-1.866040374642824,75.0,12.61,-0.0192667976880878,relax
-0.0562924838525911,0.269,-2.2583483834268203,-1.869040374642818,75.0,12.61,-0.0379395681707457,relax
-0.0452673042184065,0.249,-2.259348383426816,-1.8690403746428148,75.0,12.61,-0.0965941886334573,relax
-0.053205560877994,0.29,-2.259348383426816,-1.8710403746428133,75.0,12.6,-0.1552310485624169,relax
-0.0571037190606894,0.269,-2.2623483834268123,-1.873040374642817,75.0,12.61,-0.1938505420707797,relax
-0.0309605786741764,0.29,-2.263348383426823,-1.876040374642828,75.0,12.6,-0.222453067711982,relax
-0.0847771509668824,0.269,-2.266348383426815,-1.8780403746428185,75.0,12.6,-0.2510390282929365,relax
0.2194435337070921,0.601,-2.2663483834268208,-1.880040374642824,75.0,12.6,-0.2796088306874855,relax
-0.0463033256878406,0.539,-2.2673483834268158,-1.881040374642816,75.0,12.6,-0.3081628856501849,relax
-0.0320240103763347,0.269,-2.2693483834268253,-1.8850403746428173,75.0,12.6,-0.3367016076307524,relax
0.0192740359345945,0.269,-2.2723483834268223,-1.8880403746428247,73.0,12.6,-0.3552254145893996,relax
0.1435825370729451,0.249,-2.273348383426818,-1.8910403746428173,73.0,12.6,-0.3637347278132604,relax
0.0728927124338866,0.249,-2.277348383426821,-1.895040374642819,73.0,12.6,-0.3622299717340668,relax
-0.0568044100584734,0.331,-2.2783483834268288,-1.8990403746428253,73.0,12.59,-0.3807115737473498,relax
-0.0465177074108304,0.269,-2.2813483834268133,-1.9030403746428215,73.0,12.59,-0.389179964033344,relax
-0.0442557106365539,0.269,-2.2833483834268185,-1.9060403746428212,73.0,12.59,-0.4176355753798019,relax
-0.0580263961806294,0.228,-2.285348383426812,-1.910040374642821,73.0,12.59,-0.4560788430068003,relax
-0.0528370237877435,0.249,-2.286348383426817,-1.915040374642828,73.0,12.59,-0.4645102043937722,relax
-0.0426940222242997,0.269,-2.2893483834268213,-1.918040374642828,73.0,12.59,-0.4529300991088203,relax
-0.0826029216688893,0.269,-2.290348383426824,-1.922040374642824,73.0,12.59,-0.461338968640599,relax
0.224431670799364,0.725,-2.293348383426816,-1.9270403746428224,73.0,12.59,-0.469737256232777,relax
-0.0475939417520654,0.29,-2.294348383426819,-1.930040374642816,73.0,12.59,-0.4681254067211858,relax
-0.0256825892460808,0.228,-2.2963483834268184,-1.9330403746428155,73.0,12.58,-0.4665038663738603,relax
0.0341637005233798,0.249,-2.3003483834268224,-1.9370403746428304,72.0,12.58,-0.4748730827339338,relax
0.1599436243340333,0.269,-2.303348383426824,-1.941040374642822,72.0,12.58,-0.4832335044655443,relax
0.0326565224421269,0.249,-2.304348383426814,-1.9430403746428129,72.0,12.58,-0.5015855812027419,relax
-0.0586976973764299,0.249,-2.3083483834268197,-1.949040374642815,72.0,12.58,-0.5299297634014728,relax
-0.0461186229607106,0.29,-2.309348383426808,-1.9520403746428128,72.0,12.58,-0.5282665021947032,relax
-0.0476053818142793,0.29,-2.311348383426819,-1.9570403746428149,72.0,12.58,-0.5765962492506579,relax
-0.0621566616040451,0.207,-2.31534838342682,-1.962040374642816,72.0,12.58,-0.6249194566341406,relax
-0.0587707047039455,0.29,-2.316348383426816,-1.965040374642815,72.0,12.58,-0.6332365766710133,relax
-0.0364452765914456,0.29,-2.320348383426821,-1.9700403746428232,72.0,12.58,-0.631548061815774,relax
-0.0801776101469363,0.29,-2.321348383426829,-1.9730403746428309,72.0,12.58,-0.6298543645221419,relax
0.2290356699461737,0.746,-2.3243483834268144,-1.9770403746428151,72.0,12.56,-0.628155937116665,relax
-0.0478013634304561,0.373,-2.328348383426818,-1.9820403746428168,72.0,12.56,-0.5864532316752092,relax
-0.0246838444336895,0.311,-2.3303483834268217,-1.9850403746428276,72.0,12.56,-0.5547466999022128,relax
0.0303939782370238,0.249,-2.333348383426812,-1.9880403746428204,71.0,12.56,-0.5030367930126927,relax
0.1564388213123699,0.269,-2.3353483834268167,-1.9920403746428244,71.0,12.56,-0.4313239616167407,relax
0.0494584246325769,0.29,-2.338348383426817,-1.99604037464282,71.0,12.56,-0.3696086556064885,relax
-0.0585384228122698,0.228,-2.3403483834268277,-2.000040374642829,71.0,12.56,-0.3178913240452472,relax
-0.0475418968338102,0.269,-2.3413483834268227,-2.003040374642814,71.0,12.56,-0.2361724150587962,relax
-0.0475411988114092,0.269,-2.344348383426824,-2.007040374642831,71.0,12.56,-0.2144523757284954,relax
-0.0375246680863348,0.29,-2.345348383426823,-2.012040374642824,71.0,12.55,-0.1827316519861257,relax
-0.034479948394538,0.311,-2.349348383426816,-2.0150403746428283,71.0,12.55,-0.1110106885101633,relax
-0.0683942080562237,0.269,-2.351348383426816,-2.0190403746428194,71.0,12.55,-0.0192899286233027,relax
-0.092254410782088,0.394,-2.353348383426816,-2.024040374642819,71.0,12.55,0.0624301858090289,relax
0.2219523689335411,0.767,-2.3543483834268155,-2.0280403746428246,71.0,12.55,0.1241492144793176,relax
-0.0457614053572093,0.311,-2.3553483834268234,-2.03704037464282,71.0,12.55,0.285866718738074,relax
-0.0163841076613395,0.269,-2.3583483834268173,-2.035040374642817,71.0,12.55,0.2975822616935898,relax
0.0630946639032282,0.249,-2.361348383426828,-2.0390403746428247,72.0,12.55,0.3792954083116296,relax
0.1566837047448299,0.269,-2.364348383426823,-2.043040374642821,72.0,12.55,0.4410057255151774,relax
-0.0236101581984514,0.249,-2.3663483834268084,-2.0470403746428145,72.0,12.55,0.502712782284616,relax
-0.057782391550044,0.228,-2.3693483834268103,-2.052040374642817,72.0,12.55,0.5744161497583402,relax
-0.045831027509475,0.29,-2.370348383426819,-2.057040374642822,72.0,12.55,0.6261154013341959,relax
