ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV,is_valid,Stress
-0.1376577042009896,0.38075,0.7177267742918014,0.5000807188547026,70.0,13.82,-1.5067836249646982,True,relax
-0.1115516863776756,0.3315,0.7137267742918059,0.4980807188547069,70.0,13.82,-1.4317224822260708,True,relax
-0.178324047825918,0.22525,0.7097267742917961,0.4930807188547017,70.0,13.82,-1.2967575787389376,True,relax
0.2659142476496631,0.2875,0.7077267742917994,0.4890807188547,70.0,13.81,-1.1718901917023845,True,relax
-0.1800222075407136,0.300375,0.7047267742918015,0.4850807188546998,70.0,13.81,-1.1371215688592986,True,relax
-0.0333867876508777,0.256375,0.7027267742918043,0.4820807188547023,70.0,13.81,-1.1624529277492874,True,relax
0.0895083863902903,0.248625,0.6997267742918009,0.4800807188547005,70.0,13.81,-1.0678854549780723,True,relax
0.2793040484082216,0.16575,0.6977267742918019,0.4790807188546989,70.0,13.81,-0.9634203055040516,True,relax
0.0906073115350011,0.328875,0.6937267742918011,0.4790807188547026,70.0,13.81,-0.9690586019432196,True,relax
-0.0739934206751373,0.336625,0.6927267742918021,0.4790807188547062,76.0,13.81,-0.9648014338929946,True,relax
-0.0579127495576535,0.36,0.6887267742918043,0.4820807188547041,76.0,13.81,-0.9006498572758803,True,relax
-0.0555524084174557,0.31075,0.6867267742918017,0.4850807188547026,76.0,13.81,-0.8866048937037483,True,relax
-0.0712858537039604,0.199375,0.6837267742918062,0.4900807188547044,76.0,13.81,-0.7726675298634428,True,relax
-0.0284439339859935,0.119125,0.6827267742918048,0.4960807188547038,76.0,13.81,-0.7388387169243191,True,relax
-0.0473022069959351,0.277125,0.6797267742918008,0.5040807188547025,76.0,13.81,-0.7151193699685883,True,relax
-0.0800704085713833,0.25125,0.6787267742918073,0.5160807188547035,76.0,13.81,-0.6515103674451364,True,relax
0.3001155093855203,0.32625,0.6787267742918025,0.5300807188547034,76.0,13.81,-0.598012550647288,True,relax
-0.0448015417716369,0.38075,0.6787267742918043,0.5490807188547056,76.0,13.81,-0.6646267232153109,True,relax
0.0372022113608803,0.199375,0.6797267742918084,0.569080718854706,76.0,13.81,-0.7813536506641181,True,relax
0.1592302483503781,0.372875,0.6827267742918078,0.5930807188547054,76.0,13.81,-1.0481940599369448,True,relax
0.3154614965778607,0.119125,0.6847267742918036,0.6220807188547046,76.0,13.81,-1.4151486389853705,True,relax
0.021143146609768,0.160625,0.6897267742918047,0.6530807188547034,76.0,13.81,-1.6322180363763343,True,relax
-0.0854191659790245,0.19425,0.6947267742918036,0.6870807188547059,72.0,13.8,-1.6194028609265592,True,relax
-0.0818734151801696,0.119125,0.7037267742918007,0.7240807188547067,72.0,13.81,-1.6167036813650375,True,relax
-0.0988349902716176,0.199375,0.7107267742918089,0.7640807188547055,72.0,13.81,-1.8141210260239171,True,relax
-0.0509016991648334,0.385875,0.7237267742918042,0.8110807188547025,72.0,13.81,-2.011655382558161,True,relax
-0.1336693701385984,0.03625,0.7357267742918066,0.861080718854703,72.0,13.8,-2.2893071976944697,True,relax
-0.1547474313136399,0.3445,0.7497267742918023,0.918080718854705,72.0,13.8,-2.377076877009636,True,relax
0.1802261490802323,0.271875,0.7687267742918034,0.970080718854704,72.0,13.8,-2.314964784738641,True,relax
-0.0834288499676431,0.119125,0.7857267742918058,1.0220807188547056,72.0,13.8,-2.372971243612773,True,relax
-0.0134468511114937,0.227875,0.8057267742918026,1.079080718854702,72.0,13.8,-2.3510965347277675,True,relax
0.1413737989282404,0.1165,0.8267267742918052,1.137080718854704,72.0,13.8,-2.109340897442233,True,relax
0.1971637040901584,0.248625,0.848726774291803,1.193080718854707,72.0,13.8,-1.5677045293061356,True,relax
-0.102021844907691,0.442875,0.8717267742918036,1.2530807188547024,72.0,13.8,-1.0961875860194334,True,relax
-0.1402041254224899,0.370375,0.8967267742918018,1.309080718854707,79.0,13.8,-0.9847901814207446,True,relax
-0.1374792030835751,0.435125,0.9217267742918036,1.3620807188547028,79.0,13.8,-1.0735123875057648,True,relax
-0.0890132140968397,0.1165,0.9457267742918044,1.4150807188547032,79.0,13.8,-1.1823542344754026,True,relax
-0.1260349242457098,0.261625,0.9717267742918022,1.4600807188547014,79.0,13.8,-1.1813157108130865,True,relax
-0.1618258876580128,0.36775,0.9987267742918022,1.5080807188547076,79.0,13.8,-1.1503967633912884,True,relax
0.2102913768252396,0.2745,1.0257267742918028,1.5550807188547031,79.0,13.8,-1.119597297606699,True,relax
-0.0710333034169204,0.160625,1.0517267742918044,1.5980807188547044,79.0,13.8,-1.108917177543816,True,relax
0.0138364916642881,0.163125,1.078726774291805,1.6390807188547036,79.0,13.78,-1.0783562261665838,True,relax
0.1645383710612647,0.163125,1.1057267742918038,1.6810807188547028,79.0,13.8,-1.0379142255374996,True,relax
0.2777254832648348,0.29,1.1327267742918037,1.7230807188547048,79.0,13.78,-0.9775909170638304,True,relax
-0.0109199599526862,0.357375,1.1577267742917994,1.7500807188547018,79.0,13.78,-0.917386001770478,True,relax
-0.0676745294568167,0.33925,1.181726774291806,1.7680807188547047,82.0,13.78,-0.8872991405989996,True,relax
-0.0597632772224854,0.29525,1.2037267742918032,1.7810807188547046,82.0,13.78,-0.8973299547321706,True,relax
-0.0173516907320028,0.248625,1.223726774291806,1.7910807188547064,82.0,13.78,-0.957478025943556,True,relax
-0.0545402111492688,0.3445,1.2437267742918057,1.798080718854706,82.0,13.78,-0.987742896971495,True,relax
-0.1003615155366512,0.26675,1.2617267742918057,1.799080718854704,82.0,13.78,-0.9481240719168008,True,relax
0.2632193517949156,0.233125,1.276726774291806,1.798080718854706,82.0,13.78,-0.9086210166636414,True,relax
-0.0456979682789949,0.202,1.2917267742917968,1.7910807188546995,82.0,13.78,-0.8792331593228502,True,relax
0.0330452354283288,0.25375,1.302726774291798,1.7840807188547008,82.0,13.78,-0.8799598906970384,True,relax
0.1636587203428417,0.16575,1.3127267742918023,1.7740807188547016,84.0,13.78,-0.880800564766674,True,relax
0.2733932129518607,0.2435,1.3217267742918024,1.7610807188547044,84.0,13.77,-0.8317544991964496,True,relax
-0.019471282623349,0.414375,1.3267267742917987,1.7480807188546994,84.0,13.77,-0.812820975861074,True,relax
-0.0956382872306778,0.25375,1.3307267742917988,1.7320807188546992,84.0,13.77,-0.7839992413897463,True,relax
-0.0998082142863066,0.163125,1.3327267742918,1.7150807188547008,84.0,13.77,-0.7652885077284198,True,relax
-0.1196917358818541,0.202,1.3327267742917988,1.6970807188547048,84.0,13.77,-0.7966879527191132,True,relax
-0.1310225841431046,0.196875,1.3317267742918055,1.6750807188547043,84.0,13.77,-0.7981967206952648,True,relax
-0.0695692511272261,0.22525,1.3277267742918055,1.655080718854705,84.0,13.77,-0.7098139230923026,True,relax
-0.1371450992141576,0.22525,1.3237267742918046,1.6360807188547015,84.0,13.77,-0.5815386390724719,True,relax
-0.1566164626494333,0.196875,1.3167267742918032,1.6200807188547046,84.0,13.77,-0.4633699161630282,True,relax
0.2100915932798611,0.233125,1.3097267742918006,1.6030807188547038,84.0,13.77,-0.3453067709067281,True,relax
-0.0760079103875746,0.29,1.302726774291803,1.586080718854706,84.0,13.77,-0.2273481895237399,True,relax
0.0010356530907168,0.2745,1.2937267742918002,1.569080718854705,84.0,13.77,-0.0894931285839024,True,relax
0.1431127494638256,0.163125,1.283726774291805,1.553080718854704,72.0,13.77,0.0682594843116846,True,relax
0.2380585289412675,0.271875,1.275726774291804,1.534080718854705,72.0,13.76,0.2259107498407344,True,relax
-0.0433399270991423,0.406625,1.2657267742918057,1.5160807188547056,72.0,13.77,0.3434617962625683,True,relax
-0.0893342691046619,0.269375,1.2527267742918045,1.499080718854706,72.0,13.77,0.450913778714644,True,relax
-0.0802038498788475,0.227875,1.2427267742918071,1.481080718854702,72.0,13.77,0.5282678785038566,True,relax
-0.0872434706323984,0.313375,1.2327267742918049,1.462080718854706,72.0,13.76,0.5455253023937117,True,relax
-0.0867504210847592,0.025875,1.221726774291799,1.444080718854704,72.0,13.77,0.6326872818882243,True,relax
-0.0810113610561608,0.196875,1.2107267742918062,1.4250807188547032,72.0,13.77,0.7697550725137556,True,relax
-0.0282895971095311,0.02075,1.197726774291801,1.4100807188547024,72.0,13.77,0.9467299530995326,True,relax
-0.0468132909265477,0.313375,1.1887267742918044,1.3940807188547026,72.0,13.77,1.0736132250580497,True,relax
-0.0757650969741667,0.191625,1.175726774291804,1.3800807188547035,72.0,13.77,1.1504062116662093,True,relax
0.3257263327051408,0.303,1.165726774291801,1.3650807188547045,72.0,13.77,1.2571102573481792,True,relax
-0.046407383438443,0.370375,1.1537267742918031,1.3500807188547015,72.0,13.77,1.403726726960712,True,relax
0.0638294171107732,0.378125,1.1427267742918024,1.336080718854701,72.0,13.76,1.5502570050820514,True,relax
0.1784975563217678,0.277125,1.132726774291804,1.3270807188547058,72.0,13.77,1.6767024953050882,True,relax
0.3087214194983282,0.2745,1.120726774291802,1.316080718854704,72.0,13.76,1.7930646195357036,True,relax
0.0706847068425904,0.362625,1.1107267742918066,1.3030807188547022,72.0,13.76,1.8893448172968696,True,relax
-0.0493762981051322,0.02075,1.101726774291805,1.292080718854704,65.0,13.76,1.9455445450395288,True,relax
-0.0601816709872281,0.25375,1.091726774291802,1.2790807188547035,65.0,13.77,1.9816652754605708,True,relax
-0.0824186362531181,0.31075,1.0817267742918062,1.2670807188547015,65.0,13.76,1.977708496828868,True,relax
-0.0957537633770577,0.300375,1.0717267742918015,1.2560807188547012,65.0,13.76,1.973675712319673,True,relax
-0.0988460706912173,0.158,1.0617267742918035,1.243080718854708,65.0,13.76,2.0095684393580955,True,relax
-0.0503604999630168,0.19425,1.051726774291804,1.2320807188547052,65.0,13.76,2.0253882089720454,True,relax
-0.1339812090701059,0.3885,1.0437267742918062,1.2220807188547052,65.0,13.76,2.051136565154964,True,relax
-0.0674241370989841,0.284875,1.0337267742918053,1.2110807188547026,65.0,13.76,1.9768150642388904,True,relax
0.1655516743903912,0.313375,1.0267267742918034,1.200080718854704,65.0,13.76,1.8924252742779368,True,relax
-0.059865530442626,0.2305,1.0187267742918051,1.1900807188547062,65.0,13.76,1.8379687744425703,True,relax
0.0234522717974027,0.227875,1.010726774291798,1.1810807188547043,65.0,13.75,1.8334471544247537,True,relax
0.1715677924481043,0.163125,1.0017267742918057,1.1720807188547049,65.0,13.76,1.8188620138541496,True,relax
0.1724759658452508,0.246,0.995726774291804,1.1620807188547049,65.0,13.76,1.7742149617254204,True,relax
-0.0988957854612029,0.391,0.988726774291808,1.1540807188547046,65.0,13.76,1.7195076158367515,True,relax
-0.1126845631085564,0.35475,0.9807267742918052,1.1450807188547043,68.0,13.76,1.6347416022392878,True,relax
-0.105086401966548,0.32625,0.9747267742918048,1.1380807188547035,68.0,13.76,1.529918554697732,True,relax
-0.1073483012045733,0.2745,0.966726774291806,1.1290807188547056,68.0,13.76,1.3750401141616615,True,relax
-0.1037581998627746,0.196875,0.9607267742917964,1.1220807188547008,68.0,13.75,1.2501079282475769,True,relax
-0.098633303295828,0.277125,0.9537267742918022,1.113080718854703,68.0,13.75,1.145123650731406,True,relax
-0.0753072341062538,0.25125,0.9467267742918,1.1050807188547025,68.0,13.75,1.0800889410511845,True,relax
-0.0391165290556898,0.25125,0.9407267742918038,1.0980807188547037,68.0,13.75,0.9850054638195348,True,relax
-0.0863870299964879,0.29525,0.9347267742918012,1.090080718854699,68.0,13.75,0.8498748883456538,True,relax
0.2465792789646696,0.292625,0.9287267742917984,1.0830807188547,68.0,13.75,0.7046988881664386,True,relax
0.0335164542247542,0.370375,0.9227267742918008,1.0750807188546996,68.0,13.75,0.5994791405862683,True,relax
0.0382053016459344,0.158,0.9167267742917996,1.0690807188547045,68.0,13.75,0.5242173262250804,True,relax
0.1384821782336704,0.163125,0.9117267742918064,1.0620807188547057,68.0,13.75,0.428915128574157,True,relax
0.3052455308980414,0.02325,0.9067267742918036,1.0550807188547022,68.0,13.75,0.3335742335592579,True,relax
0.2154599089443928,0.328875,0.8997267742918024,1.048080718854702,68.0,13.75,0.2281963291105937,True,relax
-0.0338427101377641,0.25375,0.8937267742918024,1.0420807188547,68.0,13.75,0.1127831047389855,True,relax
-0.046564332664428,0.391,0.8887267742918048,1.0360807188547043,62.0,13.75,-0.0026637488821765,True,relax
-0.0525450382856474,0.2875,0.883726774291802,1.028080718854704,62.0,13.75,-0.1581425403297862,True,relax
-0.0695695780774508,0.227875,0.8787267742918016,1.022080718854706,62.0,13.75,-0.3536515778392788,True,relax
-0.0813762104981546,0.199375,0.8737267742918049,1.0170807188547055,62.0,13.75,-0.4391891697087129,True,relax
-0.0866674139374954,0.25375,0.8707267742918046,1.0100807188547043,62.0,13.75,-0.504753624699326,True,relax
-0.091122038843215,0.3445,0.8637267742918066,1.0020807188547072,62.0,13.75,-0.530343252433116,True,relax
-0.0474084045615758,0.38325,0.8607267742918037,0.997080718854703,62.0,13.75,-0.585956363787907,True,relax
-0.0911978084079365,0.316,0.8567267742918021,0.9900807188547044,62.0,13.75,-0.6615912712905299,True,relax
-0.1181778985939868,0.334125,0.8517267742918037,0.9850807188547068,62.0,13.75,-0.7172462895084748,True,relax
0.2699346309063768,0.292625,0.8467267742917987,0.9800807188547056,62.0,13.75,-0.7429197354406767,True,relax
-0.0706174630311136,0.256375,0.8417267742918061,0.9750807188547036,62.0,13.75,-0.7686099289077739,True,relax
0.0083581794743905,0.25375,0.8397267742918046,0.9690807188547031,62.0,13.75,-0.7943151929424761,True,relax
0.1299957249209193,0.347,0.8347267742918059,0.9630807188547064,62.0,13.75,-0.830033854180289,True,relax
0.2773657132593689,0.114,0.8297267742918031,0.9580807188547054,62.0,13.75,-0.8457642432511021,True,relax
0.0114722030385219,0.196875,0.825726774291803,0.953080718854706,62.0,13.75,-0.8515046951720566,True,relax
-0.1117473953088363,0.163125,0.8217267742918033,0.948080718854702,59.0,13.75,-0.8972535497420389,True,relax
-0.1054197977278819,0.227875,0.8167267742918015,0.943080718854704,59.0,13.74,-0.9230091519381344,True,relax
-0.1067307453567464,0.2745,0.8147267742918061,0.9380807188547058,59.0,13.74,-1.0187698523144413,True,relax
-0.112917537554262,0.163125,0.8107267742918033,0.9330807188547044,59.0,13.74,-1.084534007403482,True,relax
-0.1092595085362271,0.114,0.8067267742918073,0.928080718854703,59.0,13.74,-1.090299980120443,True,relax
-0.1030668399470849,0.292625,0.8017267742918043,0.9230807188547062,59.0,13.74,-1.0860661401705944,True,relax
-0.0916681684633697,0.163125,0.7987267742918033,0.9180807188547038,59.0,13.74,-1.061830864460119,True,relax
-0.0533974954417656,0.018125,0.7947267742918034,0.913080718854704,59.0,13.75,-1.0775925375104298,True,relax
-0.0425809327709974,0.25375,0.7917267742917999,0.908080718854702,59.0,13.75,-1.093349551876257,True,relax
-0.0755238243967692,0.277125,0.786726774291804,0.9030807188547078,59.0,13.75,-1.079100308567507,True,relax
0.3605012337107954,0.313375,0.7847267742918018,0.8980807188547052,59.0,13.74,-1.054843217475122,True,relax
-0.0647350096377412,0.3445,0.7797267742918043,0.8940807188547074,59.0,13.74,-1.040576697800952,True,relax
0.0645903256188265,0.191625,0.7767267742918045,0.8910807188547026,59.0,13.74,-1.0362991784915887,True,relax
0.1793588747967853,0.227875,0.7747267742918026,0.8860807188547032,59.0,13.74,-1.042009098676424,True,relax
0.3455152270595285,0.25375,0.7697267742918062,0.8810807188547071,59.0,13.74,-1.0377049081095049,True,relax
0.1530685353719583,0.442875,0.7667267742918006,0.8760807188547067,59.0,13.74,-1.0433850676155592,True,relax
-0.0389085192390067,0.479125,0.7617267742918071,0.8720807188547011,57.0,13.74,-1.0490480495398231,True,relax
-0.0422833579042896,0.3315,0.7597267742918045,0.8680807188547042,57.0,13.74,-1.0646923382017046,True,relax
-0.0538695714526017,0.2745,0.7557267742918045,0.8630807188547048,57.0,13.74,-1.140316430352091,True,relax
-0.0744351688073149,0.1165,0.7527267742918047,0.8580807188547027,57.0,13.74,-1.1959188356341408,True,relax
-0.0867126611595772,0.199375,0.7497267742918016,0.8530807188547037,57.0,13.74,-1.1914980770473351,True,relax
