ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV,is_valid,Stress
-0.1369985987712815,0.601,-2.011794544240807,-2.7676210401747783,73.0,9.73,-2.0736122392160974,True,relax
0.2389715367671513,0.787,-2.0117945442408085,-2.7676210401747805,73.0,9.74,-1.8950398043346244,True,relax
-0.0532328331379063,0.601,-2.011794544240808,-2.7676210401747805,73.0,9.74,-1.9269494149834725,True,relax
0.0641752109314842,0.746,-2.011794544240807,-2.7686210401747746,73.0,9.76,-1.7993390532154576,True,relax
0.1919893033478013,0.58,-2.011794544240806,-2.769621040174774,73.0,9.76,-1.5522065486754777,True,relax
0.2900110586195201,0.601,-2.0117945442408054,-2.7696210401747776,73.0,9.76,-1.4355495814376666,True,relax
0.0310513901726084,0.435,-2.011794544240806,-2.769621040174778,73.0,9.76,-1.459365684890532,True,relax
-0.0250680582752371,0.746,-2.0117945442408094,-2.7696210401747767,104.0,9.76,-1.433652248667864,True,relax
-0.0335133260538258,0.58,-2.011794544240808,-2.7716210401747774,104.0,9.76,-1.448406521622808,True,relax
-0.0604363706839566,1.575,-2.0117945442408045,-2.7716210401747805,104.0,9.76,-1.5436256148430183,True,relax
-0.0769731240592325,7.956,-2.013794544240806,-2.7726210401747786,104.0,9.76,-1.5993065047041293,True,relax
-0.0992413921526927,6.091,-2.013794544240804,-2.7726210401747777,104.0,9.76,-1.5854460359592832,True,relax
-0.0873386437833896,4.309,-2.0137945442408083,-2.7726210401747777,104.0,9.76,-1.4320409248620234,True,relax
-0.082339755509337,3.004,-2.013794544240806,-2.772621040174778,104.0,9.76,-1.269087762320109,True,relax
-0.1402947984753681,4.641,-2.0137945442408065,-2.7716210401747805,104.0,9.76,-1.096583017077544,True,relax
0.25177303209264,2.631,-2.0137945442408074,-2.769621040174777,104.0,9.76,-0.8045230389221794,True,relax
-0.1361307659543095,2.486,-2.013794544240806,-2.7696210401747794,104.0,9.76,-0.3729040619162251,True,relax
-0.0049705530065554,1.989,-2.013794544240807,-2.7696210401747807,104.0,9.76,0.0982777923531679,True,relax
0.1113204190080417,1.616,-2.0157945442408045,-2.7696210401747807,104.0,9.76,0.4890265115059216,True,relax
0.2588403857121354,2.735,-2.0167945442408044,-2.76862104017478,104.0,9.76,0.9093461890864476,True,relax
-0.010281229899492,0.994,-2.016794544240806,-2.7676210401747765,104.0,9.76,1.1892410212693036,True,relax
-0.0918848688572504,0.477,-2.016794544240806,-2.7676210401747774,104.0,9.77,1.368715303555887,True,relax
-0.0747826860725974,0.787,-2.016794544240804,-2.7676210401747783,104.0,9.77,1.517773427464789,True,relax
-0.0787612171173377,3.999,-2.016794544240806,-2.767621040174778,104.0,9.77,1.6364198772188925,True,relax
-0.0725848487259469,2.093,-2.0167945442408057,-2.766621040174777,104.0,9.77,1.7046592264316431,True,relax
-0.0270000466047276,0.787,-2.0167945442408075,-2.7666210401747784,104.0,9.77,1.8224961347952455,True,relax
-0.0957402608174322,1.181,-2.016794544240805,-2.7676210401747774,104.0,9.77,2.009935344773469,True,relax
0.0004686028946303,1.471,-2.016794544240803,-2.767621040174782,104.0,9.77,2.406981678301707,True,relax
0.2209022865252233,0.642,-2.0167945442408057,-2.7676210401747743,104.0,9.78,3.0836400334967458,True,relax
0.0298320233541219,0.352,-2.016794544240807,-2.767621040174778,104.0,9.78,3.57991538137881,True,relax
