ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV,is_valid,Stress
-0.0727790619904317,2.093,-0.1817780953717737,0.935907512090546,77.0,13.81,-2.2374368987939217,True,relax
-0.0469057936368259,2.175,-0.1857780953717771,0.9339075120905496,77.0,13.19,-2.2849886512905044,True,relax
-0.0521895355185725,2.362,-0.1897780953717794,0.9329075120905416,77.0,12.62,-2.3424646805790323,True,relax
-0.1373160840250354,1.678,-0.1917780953717709,0.9329075120905492,77.0,13.01,-2.379864689195381,True,relax
0.1640273553432364,1.927,-0.1937780953717733,0.9329075120905488,77.0,13.2,-2.387188399341987,True,relax
-0.1218553824731925,1.865,-0.1947780953717725,0.93490751209055,77.0,13.32,-2.2444355530893096,True,relax
-0.0196766776025117,1.181,-0.1967780953717766,0.9359075120905472,77.0,13.72,-2.111605912573067,True,relax
0.1258281153769657,1.927,-0.1987780953717801,0.938907512090551,77.0,13.88,-2.0086992601868783,True,relax
0.1888945870449533,2.113,-0.1997780953717719,0.9439075120905492,77.0,14.02,-1.6757153987700053,True,relax
-0.0732759693481522,0.974,-0.2017780953717728,0.9489075120905546,77.0,12.93,-1.0726541517896293,True,relax
-0.1105208322008176,0.704,-0.2017780953717773,0.953907512090546,77.0,12.77,-0.4795153635172839,True,relax
-0.0987190597414191,0.953,-0.2007780953717739,0.9589075120905473,77.0,12.84,-0.0162988991987471,True,relax
-0.091793568856607,0.477,-0.1997780953717759,0.9639075120905476,77.0,12.71,0.526995354783139,True,relax
-0.0127120573269536,0.456,-0.1987780953717748,0.9689075120905548,77.0,12.78,1.080367490753384,True,relax
-0.0884867781548959,0.58,-0.1957780953717754,0.9739075120905504,77.0,13.01,1.703817579598117,True,relax
0.0208267906958781,0.622,-0.1937780953717768,0.977907512090544,77.0,12.93,2.207345670626936,True,relax
0.1301323056578152,0.559,-0.1897780953717761,0.9809075120905502,77.0,12.75,2.520951791444855,True,relax
0.0142958418674268,0.394,-0.1857780953717777,0.9829075120905524,77.0,12.76,2.844635947834563,True,relax
0.1331499740479373,0.435,-0.1807780953717731,0.9859075120905452,77.0,12.84,3.0983981236494675,True,relax
0.239498506509872,0.704,-0.1757780953717758,0.986907512090552,77.0,13.05,3.3722382807181037,True,relax
0.082121691398512,0.663,-0.1717780953717791,0.9899075120905436,77.0,12.99,3.606156358760286,True,relax
-0.0532182331340152,0.456,-0.1657780953717736,0.9899075120905504,77.0,13.11,3.730152275315377,True,relax
-0.0567713545749008,0.435,-0.1607780953717754,0.9919075120905508,77.0,13.3,3.5742259256828883,True,relax
-0.0717944128074362,0.58,-0.1567780953717754,0.9949075120905452,77.0,13.34,3.1683771828756124,True,relax
-0.0635452973246174,1.036,-0.1507780953717785,0.9979075120905488,77.0,13.17,2.75260589758534,True,relax
-0.0192778553771079,0.559,-0.1487780953717758,1.006907512090553,77.0,12.99,2.506911898161219,True,relax
-0.1302371324862201,0.767,-0.1437780953717775,1.0189075120905495,77.0,12.89,2.191294990600431,True,relax
0.1123448555893653,0.912,-0.1397780953717761,1.0369075120905455,77.0,12.92,1.845754958551176,True,relax
-0.1107472550028568,0.746,-0.1367780953717747,1.0619075120905528,77.0,13.04,1.500291563327519,True,relax
-0.0647092084730776,0.601,-0.1327780953717712,1.0969075120905494,77.0,13.34,1.0449045439357976,True,relax
0.0172851615432905,0.29,-0.1287780953717782,1.141907512090553,78.0,13.53,0.6595936171121254,True,relax
0.1540855490041666,0.559,-0.1217780953717739,1.1989075120905472,78.0,13.53,0.4243584773705355,True,relax
-0.014433855065948,0.394,-0.1107780953717799,1.263907512090555,78.0,13.52,-0.0008012029387636,True,relax
-0.0963739934768958,0.311,-0.0917780953717709,1.3379075120905597,78.0,13.55,-0.5458857735615685,True,relax
-0.0658111095822985,0.849,-0.0677780953717685,1.4179075120905569,78.0,13.61,-1.0108956062628938,True,relax
-0.0547973718137541,0.477,-0.0507780953717741,1.5079075120905503,78.0,13.64,-1.375831094741836,True,relax
-0.0003618689989621,0.497,-0.0327780953717742,1.5889075120905505,78.0,13.66,-1.7606926545386132,True,relax
0.0204881150848721,0.228,-0.0147780953717721,1.6699075120905578,78.0,13.6,-2.125480722934374,True,relax
-0.0422343605591201,0.808,0.0102219046282274,1.750907512090553,78.0,13.58,-2.3401957588442843,True,relax
0.2685025430242099,0.518,0.0412219046282287,1.8329075120905527,78.0,13.61,-2.3548382427044454,True,relax
-0.056252139784819,0.373,0.0722219046282251,1.90790751209055,78.0,13.67,-2.399408676353079,True,relax
0.0355662817716025,0.518,0.1102219046282233,1.9829075120905528,78.0,13.7,-2.4239075829063603,True,relax
0.1350367140655969,0.539,0.1532219046282208,2.059907512090549,80.0,13.75,-2.478335506629262,True,relax
0.1942509731469127,0.704,0.2102219046282236,2.151907512090553,80.0,13.83,-2.3926930128016592,True,relax
-0.0506873671107881,0.746,0.2792219046282244,2.2589075120905404,80.0,13.89,-2.236980687579915,True,relax
-0.0776639709316336,0.601,0.3522219046282238,2.37690751209055,80.0,13.92,-2.17119913785405,True,relax
-0.0945545954152798,0.435,0.4282219046282224,2.503907512090546,80.0,13.92,-2.245348991100545,True,relax
-0.123225833981161,0.601,0.4942219046282314,2.6379075120905595,80.0,13.97,-2.2694308952308564,True,relax
-0.0635357909368033,0.331,0.5502219046282237,2.782907512090549,80.0,14.0,-2.2034455184354504,True,relax
-0.1313347392564387,0.249,0.5972219046282298,2.9199075120905515,80.0,13.98,-2.097393549023373,True,relax
-0.1484658197686594,0.373,0.6572219046282248,3.032907512090551,80.0,13.97,-2.041275695256999,True,relax
0.1482341577825876,0.539,0.7712219046282272,3.1589075120905536,80.0,13.97,-1.8850926851818357,True,relax
-0.0440662469304557,0.249,0.9242219046282244,3.2919075120905528,80.0,13.92,-1.478845266450965,True,relax
0.0528057198573719,0.186,1.0742219046282273,3.4239075120905484,80.0,13.8,-1.1525342061438275,True,relax
0.2020255733942518,0.207,1.228221904628228,3.5419075120905528,80.0,13.75,-0.6961602905788006,True,relax
0.1377698696229885,0.394,1.3642219046282276,3.666907512090555,80.0,13.8,-0.1397243251192029,True,relax
-0.0617858191811852,0.477,1.4112219046282253,3.8109075120905502,80.0,13.74,0.3867728660278808,True,relax
-0.0644692301922917,0.331,1.4142219046282287,3.931907512090557,80.0,13.53,0.7833304400204786,True,relax
-0.062114016291032,0.269,1.486221904628223,4.064907512090545,80.0,12.93,1.059947535598892,True,relax
-0.0145625927104532,0.249,1.5352219046282272,4.177907512090552,80.0,12.66,1.3966232733117252,True,relax
-0.1076691654058388,0.207,1.584221904628226,4.331907512090551,80.0,12.6,1.663356755751356,True,relax
0.206697134607083,0.539,1.6422219046282271,4.514907512090549,80.0,12.8,1.9701470677993729,True,relax
-0.095350898564334,0.394,1.692221904628226,4.703907512090548,80.0,12.89,2.306993276882553,True,relax
-0.0257216089085089,0.249,1.7352219046282265,4.869907512090553,80.0,12.87,2.5738944332398184,True,relax
0.0836526547096153,0.311,1.7792219046282305,4.976907512090556,80.0,12.86,2.7808495702006337,True,relax
0.1948129814662606,0.311,1.836221904628224,5.063907512090557,80.0,13.01,2.977857704475215,True,relax
-0.0302282368198269,0.207,1.8662219046282216,5.14590751209055,80.0,13.09,3.1249178364568357,True,relax
-0.1024889135450226,0.228,1.8882219046282265,5.20690751209056,87.0,13.04,3.21202895053652,True,relax
-0.1010182527161332,0.331,1.9082219046282256,5.254907512090549,87.0,12.95,3.169190015430241,True,relax
-0.0738970324572715,0.269,1.927221904628228,5.320907512090557,87.0,12.83,3.046399984518736,True,relax
-0.0602371268084706,0.311,1.940221904628228,5.339907512090547,87.0,12.86,3.003657796199936,True,relax
-0.1251802290820776,0.207,1.9562219046282283,5.344907512090553,87.0,12.86,2.9209623742538886,True,relax
0.2551042341857786,0.311,1.9802219046282183,5.348907512090541,87.0,12.84,2.8383126282199784,True,relax
-0.1035780178784637,0.186,1.992221904628222,5.347907512090552,87.0,12.81,2.7757074537862354,True,relax
0.0155575064081001,0.207,2.0062219046282284,5.323907512090557,87.0,12.82,2.7631457331902896,True,relax
0.1492783734437534,0.269,2.0192219046282216,5.302907512090552,87.0,13.61,2.700626335631611,True,relax
0.1893401025625474,0.228,2.0212219046282245,5.275907512090551,87.0,13.2,2.578148117694477,True,relax
-0.0495085028227345,0.29,2.0232219046282287,5.262907512090557,86.0,11.57,2.385709923781064,True,relax
-0.0785197147006779,0.228,2.0192219046282256,5.2579075120905525,86.0,10.73,2.173310586554003,True,relax
-0.0839410900951319,0.331,2.012221904628223,5.244907512090554,86.0,11.42,1.8409489273876125,True,relax
-0.0840097012036471,0.228,2.000221904628225,5.239907512090554,86.0,15.3,1.4286237568270286,True,relax
-0.0309465614823144,0.249,1.9902219046282248,5.222907512090552,86.0,17.32,1.066333875054291,True,relax
-0.1189514221242734,0.249,1.978221904628228,5.211907512090547,86.0,17.45,0.7340780723604494,True,relax
0.1508018938353443,0.352,1.9652219046282275,5.198907512090554,86.0,17.8,0.4518551296227147,True,relax
-0.0398305341103515,0.331,1.95722190462823,5.172907512090552,86.0,16.18,0.1296638187855792,True,relax
-0.0209595758713366,0.166,1.950221904628225,5.145907512090551,86.0,14.42,-0.2324970966551622,True,relax
0.0923391605803263,0.166,1.9462219046282287,5.119907512090554,81.0,13.64,-0.6046288611665691,True,relax
0.2150265222121968,0.29,1.9472219046282215,5.092907512090548,81.0,12.93,-0.9367327266920328,True,relax
0.0250999363127958,0.186,1.949221904628221,5.074907512090544,81.0,13.0,-1.2388099521651372,True,relax
-0.0744075462782009,0.207,1.957221904628228,5.048907512090553,81.0,12.53,-1.490861803025075,True,relax
-0.0654292686582379,0.228,1.9612219046282244,5.006907512090545,81.0,12.48,-1.782889550734641,True,relax
-0.0738679887324961,0.186,1.9642219046282223,4.97290751209055,81.0,12.47,-2.134894472301942,True,relax
-0.0795998115796755,0.228,1.967221904628225,4.936907512090552,81.0,12.28,-2.3368778498067564,True,relax
-0.0544789094913753,0.145,1.9682219046282208,4.878907512090547,81.0,12.33,-2.4488409699326144,True,relax
-0.0243428777341328,0.186,1.9682219046282228,4.823907512090548,81.0,12.29,-2.5207851235054584,True,relax
-0.09901855082561,0.207,1.9642219046282292,4.767907512090555,81.0,12.28,-2.572711605039817,True,relax
0.2766719133642802,0.311,1.962221904628227,4.704907512090554,81.0,12.29,-2.604621712293301,True,relax
-0.130095114626284,0.414,1.9532219046282224,4.63990751209055,81.0,12.29,-2.626516745830151,True,relax
0.016849259489965,0.186,1.9452219046282213,4.57290751209055,81.0,12.27,-2.6383980085944705,True,relax
0.1336607972247446,0.331,1.9342219046282263,4.50290751209055,72.0,12.28,-2.630266805493818,True,relax
0.2304770131372874,0.166,1.9232219046282195,4.432907512090544,72.0,12.27,-2.6221244429936124,True,relax
-0.0045872200129783,0.186,1.9122219046282287,4.362907512090551,72.0,12.27,-2.603972228722867,True,relax
-0.0684431933899779,0.249,1.8992219046282224,4.292907512090551,72.0,12.27,-2.595811471091579,True,relax
-0.0620308872606268,0.249,1.8852219046282293,4.226907512090552,72.0,12.26,-2.6176434789201157,True,relax
-0.0763204087924961,0.145,1.869221904628222,4.163907512090546,72.0,12.27,-2.6494695610808314,True,relax
-0.0803122892685425,0.249,1.851221904628223,4.101907512090551,72.0,12.27,-2.671291026151981,True,relax
-0.082036626923196,0.166,1.834221904628229,4.043907512090552,72.0,12.26,-2.6731091820841355,True,relax
-0.0455511018020526,0.29,1.8142219046282253,3.985907512090552,72.0,12.26,-2.654925335878978,True,relax
-0.0399379286242213,0.166,1.797221904628224,3.92790751209055,72.0,12.25,-2.64674079328052,True,relax
-0.0982998511797499,0.228,1.779221904628229,3.8719075120905577,72.0,12.26,-2.648556858478503,True,relax
0.2242446840142717,0.456,1.753221904628226,3.8169075120905487,72.0,12.25,-2.6103748338238084,True,relax
-0.0744329925263061,0.228,1.7242219046282214,3.76490751209055,72.0,12.25,-2.602196019555584,True,relax
0.0265341686565239,0.269,1.6942219046282223,3.7169075120905495,72.0,12.25,-2.584021713539656,True,relax
0.1470151313470983,0.145,1.6662219046282274,3.6709075120905466,72.0,12.23,-2.565853211017841,True,relax
0.2158870036138351,0.124,1.634221904628224,3.625907512090547,72.0,12.23,-2.527691804367634,True,relax
-0.0269589192146623,0.373,1.6052219046282232,3.582907512090548,72.0,12.23,-2.469538782871614,True,relax
-0.0676115150651264,0.228,1.5772219046282223,3.539907512090552,67.0,12.23,-2.3713954324959428,True,relax
-0.0651348030399542,0.29,1.5472219046282232,3.4989075120905486,67.0,12.23,-2.283263035677221,True,relax
-0.077563702922733,0.207,1.519221904628225,3.458907512090543,67.0,12.23,-2.145142871116826,True,relax
-0.0779007442501578,0.331,1.4922219046282186,3.420907512090542,67.0,12.23,-1.917036213581916,True,relax
-0.04111385116589,0.166,1.46422190462823,3.3809075120905474,67.0,12.23,-1.6089443337121057,True,relax
-0.0421352930379805,0.228,1.4422219046282232,3.344907512090546,67.0,12.23,-1.2608684978307916,True,relax
-0.1008618513765049,0.269,1.420221904628223,3.308907512090552,67.0,12.23,-0.9328099677601344,True,relax
0.2348437876965296,0.373,1.3952219046282233,3.274907512090549,67.0,12.23,-0.6247700006384431,True,relax
-0.0778495521393096,0.249,1.372221904628223,3.240907512090549,67.0,12.23,-0.2767498487389068,True,relax
0.0222547569707548,0.207,1.352221904628224,3.2079075120905456,67.0,12.23,0.0912492407116256,True,relax
0.1533764326496207,0.249,1.3292219046282332,3.17690751209055,67.0,12.22,0.4692260257150011,True,relax
0.1947527047602629,0.186,1.3092219046282256,3.1469075120905483,67.0,12.22,0.8671792696865226,True,relax
-0.0513679501519861,0.228,1.2892219046282238,3.11690751209055,67.0,12.22,1.255107741643338,True,relax
-0.079732563903196,0.249,1.270221904628223,3.08790751209055,67.0,12.22,1.6530102163978149,True,relax
-0.0840907059802314,0.186,1.252221904628223,3.0589075120905505,67.0,12.22,1.9908854747569895,True,relax
-0.0932015625499357,0.207,1.235221904628224,3.031907512090546,67.0,12.22,2.318732303729507,True,relax
-0.084840838884167,0.166,1.217221904628227,3.00490751209055,67.0,12.22,2.70654949674101,True,relax
-0.0358072648528455,0.228,1.2012219046282273,2.976907512090552,67.0,12.22,3.094335853859292,True,relax
-0.1139284964853982,0.228,1.1832219046282249,2.951907512090548,67.0,12.22,3.442090182030197,True,relax
0.2449337731392227,0.352,1.1692219046282235,2.926907512090548,67.0,12.22,3.749811295325311,True,relax
-0.1001203460176927,0.311,1.1542219046282234,2.902907512090549,67.0,12.22,3.987498015202389,True,relax
-0.0080320212279183,0.207,1.1392219046282266,2.8789075120905494,67.0,12.22,4.195149170779337,True,relax
0.1092143952802477,0.228,1.1262219046282222,2.8549075120905494,67.0,12.22,4.372763599122568,True,relax
0.2335906854871817,0.186,1.1112219046282248,2.832907512090544,67.0,12.22,4.5303401455503005,True,relax
-0.000974674079774,0.186,1.1002219046282309,2.810907512090556,67.0,12.21,4.63787766395136,True,relax
-0.0855947366939327,0.207,1.0872219046282257,2.786907512090552,67.0,12.22,4.715375017119902,True,relax
-0.0774211591750824,0.186,1.0742219046282275,2.766907512090554,67.0,12.21,4.712831077106328,True,relax
-0.0776402259882228,0.166,1.063221904628221,2.7449075120905477,67.0,12.21,4.650244725584621,True,relax
-0.0744679570672122,0.186,1.0502219046282273,2.723907512090551,67.0,12.22,4.647614854236046,True,relax
-0.0381444602616924,0.228,1.0382219046282228,2.702907512090545,67.0,12.22,4.6149403651492165,True,relax
-0.0219277110601729,0.249,1.0272219046282245,2.682907512090548,67.0,12.22,4.562220171236181,True,relax
-0.0880869575579895,0.228,1.015221904628226,2.662907512090549,67.0,12.21,4.479453196664285,True,relax
0.2951040429146094,0.414,1.0042219046282224,2.6429075120905545,67.0,12.21,4.396638377303186,True,relax
-0.09962625230528,0.352,0.9932219046282224,2.6229075120905456,67.0,12.21,4.233774661186475,True,relax
0.0114593109987276,0.228,0.9832219046282248,2.602907512090555,67.0,12.21,3.920861008987095,True,relax
0.1361126344810644,0.207,0.97322190462822,2.58390751209054,67.0,12.21,3.457896394505755,True,relax
0.2031058145574864,0.29,0.9632219046282268,2.565907512090553,67.0,12.21,2.884879805171254,True,relax
-0.0467641613392113,0.186,0.953221904628226,2.548907512090549,67.0,12.21,2.311810242551608,True,relax
-0.0846715892147115,0.166,0.9432219046282196,2.528907512090549,72.0,12.21,1.7686867228747376,True,relax
-0.0757591817697227,0.29,0.9332219046282276,2.510907512090551,72.0,12.21,1.205508277557456,True,relax
-0.0831362148005621,0.186,0.9232219046282248,2.493907512090547,72.0,12.21,0.602273953741232,True,relax
-0.083877706376112,0.186,0.9142219046282256,2.474907512090545,72.0,12.21,0.1189828148333358,True,relax
-0.0800246139879055,0.124,0.9062219046282288,2.457907512090551,72.0,12.21,-0.2643660589481711,True,relax
-0.044585001914171,0.249,0.8962219046282272,2.4399075120905533,72.0,12.21,-0.5777735700271678,True,relax
-0.0215361006879947,0.228,0.8862219046282197,2.422907512090549,72.0,12.21,-0.8612406029215451,True,relax
-0.0858271538225721,0.166,0.8792219046282278,2.4079075120905493,72.0,12.21,-1.1247680236961393,True,relax
0.2696170753223259,0.311,0.8702219046282244,2.3889075120905465,72.0,12.21,-1.3283566794181318,True,relax
-0.0871077192245712,0.228,0.861221904628226,2.3729075120905465,72.0,12.2,-1.53200739761653,True,relax
0.033110231047355,0.145,0.8542219046282249,2.3569075120905483,72.0,12.2,-1.6857209857471591,True,relax
0.1543941874855846,0.29,0.8452219046282247,2.340907512090549,90.0,12.2,-1.8194982306648115,True,relax
0.2358742850398088,0.186,0.8382219046282278,2.325907512090553,90.0,12.21,-1.9233398981039016,True,relax
-0.0103169693842337,0.186,0.8292219046282208,2.30990751209054,90.0,12.21,-1.9872467321691647,True,relax
-0.064048937100158,0.228,0.8222219046282242,2.2949075120905458,90.0,12.21,-2.0212194548376816,True,relax
-0.0611966985052663,0.207,0.8142219046282237,2.278907512090552,90.0,12.21,-2.0852587654736654,True,relax
-0.0736444068407625,0.166,0.8072219046282202,2.2639075120905474,90.0,12.21,-2.159365340357213,True,relax
-0.0762880602360041,0.249,0.7992219046282245,2.248907512090553,90.0,12.2,-2.1935398322282547,True,relax
-0.0780376327740173,0.207,0.7922219046282251,2.234907512090545,90.0,12.2,-2.207782869846904,True,relax
-0.0758185318098448,0.186,0.7842219046282255,2.2209075120905517,90.0,12.2,-2.202095057571272,True,relax
-0.0065723753754449,0.166,0.7772219046282277,2.2089075120905526,90.0,12.2,-2.216476974953806,True,relax
-0.074257109199755,0.145,0.7712219046282154,2.196907512090546,90.0,12.2,-2.220929176357158,True,relax
-0.0448465067097086,0.311,0.7632219046282276,2.1819075120905542,90.0,12.2,-2.215452190590472,True,relax
0.1586708834976294,0.435,0.7572219046282214,2.1669075120905443,90.0,12.2,-2.210046520566935,True,relax
-0.0187067394654193,0.186,0.7492219046282257,2.152907512090549,90.0,12.2,-2.1947126429834367,True,relax
0.0750074685995018,0.228,0.7432219046282258,2.1389075120905523,90.0,12.2,-2.179451008023017,True,relax
0.2117911637271415,0.145,0.7372219046282266,2.123907512090552,64.0,12.2,-2.154262039080792,True,relax
0.1296151401439301,0.186,0.7312219046282246,2.111907512090553,64.0,12.2,-2.1391461325140027,True,relax
-0.0685542935364578,0.145,0.7242219046282229,2.096907512090553,64.0,12.2,-2.1341036574166097,True,relax
-0.0637529935477995,0.145,0.7172219046282263,2.084907512090553,64.0,12.2,-2.1291349554190884,True,relax
-0.0650168122572519,0.207,0.7112219046282254,2.0699075120905506,64.0,12.2,-2.1642403405136816,True,relax
-0.0723796658116061,0.331,0.7052219046282233,2.0569075120905502,64.0,12.2,-2.199420098905576,True,relax
-0.0738719071066137,0.228,0.6992219046282223,2.041907512090542,64.0,12.2,-2.214674488890248,True,relax
-0.0725190553968441,0.207,0.6942219046282273,2.0289075120905538,64.0,12.2,-2.210003740757206,True,relax
-0.0053409147299116,0.249,0.6862219046282252,2.0159075120905494,64.0,12.2,-2.1854080567203518,True,relax
-0.068351093619269,0.166,0.6802219046282298,2.0039075120905543,64.0,12.2,-2.2008876108750357,True,relax
-0.060556918822226,0.29,0.6742219046282262,1.9899075120905505,64.0,12.2,-2.1764425491818584,True,relax
0.1740402824066263,0.331,0.6692219046282237,1.97790751209055,64.0,12.2,-2.162072989477241,True,relax
-0.0205554261059514,0.249,0.662221904628227,1.9639075120905531,64.0,12.2,-2.1477790215106056,True,relax
0.0696645324512346,0.186,0.6562219046282248,1.9519075120905545,64.0,12.2,-2.133560707008131,True,relax
0.2117121677288476,0.207,0.6522219046282279,1.9389075120905543,64.0,12.2,-2.12941807976279,True,relax
0.1366017153203083,0.207,0.6472219046282236,1.9269075120905488,64.0,12.2,-2.095351145750472,True,relax
-0.0676516176509711,0.186,0.6422219046282279,1.915907512090558,65.0,12.2,-2.0813598832718565,True,relax
-0.0690328751146985,0.124,0.634221904628226,1.901907512090544,65.0,12.2,-2.0774442431196327,True,relax
-0.0705284671159856,0.124,0.6292219046282281,1.888907512090545,65.0,12.2,-2.103604148770608,True,relax
-0.0791271088614096,0.166,0.6242219046282264,1.8779075120905504,65.0,12.2,-2.1498394966022465,True,relax
-0.0818205256168098,0.186,0.6192219046282252,1.8659075120905533,65.0,12.2,-2.1661501561330385,True,relax
-0.0756038783537453,0.207,0.6142219046282223,1.853907512090547,65.0,12.2,-2.1625359702860845,True,relax
-0.0164758801229277,0.311,0.6082219046282265,1.840907512090554,65.0,12.2,-2.1189967556752105,True,relax
-0.0964385895738535,0.166,0.6022219046282308,1.829907512090551,65.0,12.2,-2.0755323029128903,True,relax
0.1875031149066472,0.29,0.5972219046282194,1.816907512090547,65.0,12.2,-2.0221423769391413,True,relax
-0.0786576399357318,0.249,0.5922219046282254,1.8049075120905476,65.0,12.2,-1.9488267173705325,True,relax
-0.0079286347077734,0.145,0.587221904628225,1.7939075120905494,65.0,12.2,-1.855585038868384,True,relax
0.0976827420590355,0.166,0.5822219046282273,1.781907512090554,65.0,12.2,-1.6624170315251616,True,relax
0.2361709424093983,0.249,0.5772219046282226,1.7709075120905504,65.0,12.2,-1.4093223612680617,True,relax
0.0435337843946062,0.228,0.5722219046282255,1.75990751209055,65.0,12.18,-1.1363006702786296,True,relax
-0.0792260237907036,0.207,0.5672219046282204,1.7489075120905464,68.0,12.2,-0.8533515774272953,True,relax
-0.0680994417605404,0.186,0.5622219046282242,1.7379075120905558,68.0,12.2,-0.6004746787216557,True,relax
-0.0740698167029235,0.249,0.5572219046282219,1.7249075120905475,68.0,12.2,-0.4476695477672157,True,relax
-0.0791118399903588,0.166,0.5522219046282223,1.71390751209055,68.0,12.18,-0.2549357362393722,True,relax
-0.0271908075240291,0.186,0.5472219046282263,1.702907512090556,68.0,12.2,0.0477272256346763,True,relax
-0.0612622394252298,0.186,0.5422219046282241,1.689907512090551,68.0,12.2,0.3503198285853828,True,relax
-0.1052719007309469,0.269,0.539221904628223,1.680907512090544,68.0,12.18,0.6728425838029986,True,relax
0.2148437513233858,0.29,0.5332219046282262,1.6709075120905448,68.0,12.2,0.9552960224337692,True,relax
-0.0358433146125727,0.166,0.5302219046282262,1.6579075120905524,68.0,12.2,1.2776806950714734,True,relax
0.0427459896790697,0.228,0.5252219046282254,1.64790751209055,68.0,12.2,1.6299971712456047,True,relax
0.182696169770708,0.249,0.5202219046282256,1.6369075120905523,68.0,12.18,1.9422460389075435,True,relax
0.1620950964848981,0.207,0.5162219046282218,1.625907512090545,68.0,12.2,2.23442790391587,True,relax
-0.0739683340898864,0.207,0.5122219046282227,1.6159075120905584,68.0,12.2,2.4665433895222555,True,relax
-0.0824067526212336,0.186,0.5072219046282304,1.605907512090554,68.0,12.2,2.668593135858911,True,relax
-0.0851369936829645,0.186,0.5022219046282232,1.595907512090549,68.0,12.18,2.7305777994288376,True,relax
