ECG-mV,EMG-mV,foot_GSR-mV,hand_GSR-mV,HR-bpm,marker-mV,RESP-mV,Stress
-0.1061312943983111,0.2305,3.4799924925896644,0.0517781301370776,82.0,10.41,1.3020946855199962,relax
-0.1046242536389499,0.227875,3.473992492589664,0.0367781301370696,82.0,10.41,1.361862172774128,relax
-0.094950412504163,0.269375,3.466992492589672,0.0247781301370665,85.0,10.41,1.4316580148429452,relax
-0.0330961917543027,0.26675,3.461992492589665,0.009778130137064,85.0,10.41,1.5414824464114534,relax
-0.1080517522831848,0.114,3.45499249258967,-0.0022218698629088,85.0,10.41,1.611335682543588,relax
-0.1368111650773424,0.248625,3.4429924925896698,-0.0272218698629162,85.0,10.41,1.7012179185406588,relax
0.9306275112488598,0.22275,3.4429924925896707,-0.0302218698629207,85.0,10.41,1.7011293298142758,relax
-0.0317377564215837,0.2175,3.436992492589669,-0.0412218698629172,85.0,10.41,1.6810700717738758,relax
-0.1229128757151629,0.313375,3.4319924925896714,-0.0552218698629215,85.0,10.41,1.6310402797290418,relax
-0.0639074474864179,0.313375,3.426992492589673,-0.0692218698629274,85.0,10.41,1.5310400688067891,relax
0.093265489651477,0.316,3.4199924925896674,-0.0822218698629226,85.0,10.41,1.4610695338835082,relax
0.0965897806442888,0.32625,3.4149924925896684,-0.0932218698629361,85.0,10.41,1.401128749531927,relax
-0.0889534681326055,0.03625,3.409992492589669,-0.1062218698629228,85.0,10.41,1.3312177699827412,relax
-0.1103854644227259,0.220125,3.404992492589668,-0.1182218698629321,85.0,10.41,1.2513366291009598,relax
-0.1037292694419459,0.336625,3.3949924925896697,-0.1422218698629284,85.0,10.41,1.0214853403767368,relax
-0.098009311593217,0.246,3.393992492589675,-0.1432218698628937,85.0,10.41,1.001663896930611,relax
-0.099250885051642,0.19425,3.389992492589666,-0.1552218698629303,85.0,10.41,0.86187227153274,relax
-0.0954796434917236,0.199375,3.384992492589667,-0.1662218698629261,85.0,10.41,0.6421104166360503,relax
-0.0277210988300397,0.3445,3.379992492589668,-0.1792218698629261,85.0,10.41,0.3923782644228428,relax
-0.0840001343244753,0.160625,3.374992492589664,-0.1912218698629367,85.0,10.41,0.2226757268646544,relax
-0.1173405407313102,0.22525,3.369992492589668,-0.2032218698629284,85.0,10.41,0.1430026957950062,relax
0.6842354165036182,0.271875,3.364992492589668,-0.2142218698629185,85.0,10.41,0.1033590429946779,relax
0.1817073918349333,0.32625,3.359992492589666,-0.225221869862925,85.0,10.41,0.0637446202891627,relax
-0.1289426903523967,0.22525,3.3549924925896715,-0.2362218698629106,85.0,10.41,-0.0258407403422431,relax
-0.0877303357297411,0.114,3.3519924925896687,-0.2472218698629355,85.0,10.41,-0.0853972266459255,relax
0.0473317654352051,0.03625,3.347992492589669,-0.2582218698629198,85.0,10.41,-0.1349250459624338,relax
0.1252339255992713,0.422125,3.3429924925896666,-0.2702218698629248,85.0,10.41,-0.1844244250844358,relax
-0.0770304134797363,0.35225,3.337992492589672,-0.2812218698629216,85.0,10.41,-0.2538956101043859,relax
-0.119464616506282,0.2435,3.333992492589668,-0.2922218698629235,85.0,10.41,-0.3333388662525207,relax
-0.1150688533065935,0.38325,3.3299924925896693,-0.3032218698629275,85.0,10.41,-0.4627544777252987,relax
-0.1098401598752398,0.19425,3.3269924925896657,-0.3152218698629409,85.0,10.41,-0.5521427475049425,relax
-0.1057725602111119,0.119125,3.3229924925896706,-0.326221869862929,85.0,10.41,-0.6015039971702294,relax
-0.0778572462414352,0.35225,3.3189924925896674,-0.3372218698629253,85.0,10.41,-0.5908385666990739,relax
-0.0460828120251223,0.27975,3.3149924925896697,-0.3472218698629223,85.0,10.41,-0.6001468142630397,relax
-0.1194355373318674,0.308125,3.3099924925896653,-0.3592218698629235,85.0,10.41,-0.6294291160143091,relax
-0.1178997146316098,0.02325,3.307992492589664,-0.369221869862934,85.0,10.41,-0.638685865865253,relax
0.9735419874748868,0.292625,3.3029924925896688,-0.3792218698629255,78.0,10.41,-0.6179174752611478,relax
-0.1050918677291109,0.32375,3.2979924925896644,-0.3922218698629223,78.0,10.41,-0.6071243729460798,relax
-0.1107818969299634,0.341875,3.292992492589667,-0.4022218698629239,78.0,10.41,-0.6063070047224304,relax
-0.0285083191707869,0.334125,3.2899924925896653,-0.4112218698629312,78.0,10.41,-0.6054658332042016,relax
0.1397486210288354,0.248625,3.286992492589671,-0.4242218698629189,78.0,10.41,-0.6246013375643016,relax
0.0210082398732994,0.35225,3.2829924925896634,-0.434221869862931,78.0,10.41,-0.7137140132761599,relax
-0.1027109801250626,0.316,3.278992492589671,-0.4462218698629186,78.0,10.41,-0.7728043718497815,relax
-0.1123917553677412,0.316,3.2749924925896674,-0.4562218698629258,78.0,10.41,-0.7718729405624557,relax
-0.1060183279173381,0.02075,3.2719924925896717,-0.4662218698629331,78.0,10.41,-0.7509202621841528,relax
-0.1055767453050798,0.1165,3.2679924925896726,-0.4762218698629115,78.0,10.39,-0.7299468946979394,relax
-0.1080550860289447,0.313375,3.2649924925896725,-0.4892218698629468,78.0,10.39,-0.7389534110154119,relax
-0.0824436247350311,0.062125,3.2619924925896706,-0.4992218698629208,78.0,10.39,-0.7179403986873313,relax
-0.0417349326784337,0.297875,3.257992492589677,-0.508221869862917,78.0,10.39,-0.686908459609376,relax
-0.1179239108685016,0.119125,3.254992492589671,-0.5182218698629205,72.0,10.39,-0.6758582097232397,relax
-0.1380077552702117,0.2745,3.250992492589673,-0.5282218698629271,72.0,10.39,-0.6447902787130528,relax
1.0230141444977758,0.32625,3.2479924925896677,-0.5382218698629209,72.0,10.39,-0.5937053096970917,relax
-0.1018596305789897,0.313375,3.2449924925896725,-0.5492218698629229,72.0,10.39,-0.4726039589147948,relax
-0.1176323073190886,0.25375,3.240992492589673,-0.5582218698629327,72.0,10.39,-0.4114868954091405,relax
-0.0423086490115337,0.305625,3.237992492589666,-0.5712218698629211,72.0,10.39,-0.3803548007042023,relax
0.1311053562779778,0.22275,3.2329924925896734,-0.5812218698629354,72.0,10.39,-0.3092083684780258,relax
0.0346028368397673,0.357375,3.230992492589672,-0.5902218698629195,72.0,10.39,-0.1880483042305246,relax
-0.1078236042506371,0.114,3.2269924925896696,-0.6002218698629386,72.0,10.39,-0.0268753249464853,relax
-0.1171815263943802,0.031125,3.222992492589672,-0.610221869862936,72.0,10.39,0.1443098412465284,relax
-0.1124782978310532,0.1165,3.220992492589669,-0.6202218698629176,72.0,10.39,0.2855064554253756,relax
-0.1097207644723848,0.038875,3.2179924925896755,-0.6302218698629223,72.0,10.39,0.4467137682238248,relax
-0.1099149540662419,0.277125,3.214992492589668,-0.6402218698629292,75.0,10.39,0.6179310201903814,relax
-0.0910658275571183,0.365125,3.2109924925896687,-0.6502218698629281,75.0,10.39,0.7791574421515773,relax
-0.0351770880544325,0.277125,3.2079924925896703,-0.6582218698629337,75.0,10.39,0.9303922555808928,relax
-0.1082510559367697,0.1865,3.20499249258967,-0.6692218698629209,75.0,10.39,1.0916346729732251,relax
-0.1382886163603687,0.31075,3.2019924925896666,-0.677221869862925,75.0,10.39,1.2028838982251082,relax
0.98371075712805,0.046625,3.1979924925896697,-0.6872218698629254,75.0,10.39,1.2441391270206694,relax
-0.055251098032062,0.1165,3.195992492589668,-0.697221869862931,75.0,10.39,1.2853995472233544,relax
-0.1161712090301484,0.2305,3.1929924925896698,-0.7072218698629381,75.0,10.39,1.3566643392734008,relax
-0.0560457133198919,0.163125,3.189992492589669,-0.717221869862929,75.0,10.39,1.4179326765910574,relax
0.1081298335684261,0.12425,3.1859924925896697,-0.7262218698629256,75.0,10.39,1.3792037259852907,relax
0.0903600985630181,0.36,3.182992492589668,-0.7352218698629295,75.0,10.39,1.3104766480680512,relax
-0.092350427158456,0.2175,3.18099249258967,-0.7452218698629143,75.0,10.39,1.1917505976739378,relax
-0.1109978502265634,0.271875,3.1759924925896668,-0.7552218698629284,78.0,10.39,1.063024724284911,relax
-0.1095793045889115,0.393625,3.174992492589664,-0.7632218698629372,78.0,10.39,0.934298172460054,relax
-0.1060933711289655,0.199375,3.1709924925896638,-0.7732218698629261,78.0,10.39,0.7955700822698731,relax
-0.1035404697233405,0.119125,3.168992492589666,-0.7822218698629209,78.0,10.39,0.6768395897349002,relax
-0.1019232063827088,0.033625,3.165992492589668,-0.7922218698629379,78.0,10.39,0.5181058272684733,relax
-0.0702466590959087,0.1865,3.1639924925896685,-0.7992218698629148,78.0,10.39,0.3093679241229842,relax
-0.0325185876156284,0.2745,3.1609924925896657,-0.809221869862936,78.0,10.39,0.1506250068394635,relax
-0.110749554649143,0.215,3.158992492589668,-0.8192218698629244,78.0,10.39,0.0518761996999592,relax
-0.1139529486871615,0.256375,3.154992492589671,-0.8282218698629211,78.0,10.39,-0.0268793748175945,relax
0.9978550980661266,0.240875,3.1529924925896657,-0.8372218698629422,78.0,10.39,-0.1156425955823569,relax
-0.0893441003879136,0.31075,3.149992492589673,-0.8442218698629186,78.0,10.39,-0.2044143423522035,relax
-0.1005714869469752,0.29,3.1459924925896665,-0.8542218698629268,78.0,10.39,-0.263195495314055,relax
-0.0248498623355683,0.16575,3.1449924925896675,-0.8642218698629316,75.0,10.39,-0.3019869346235947,relax
0.1487966074543661,0.284875,3.142992492589668,-0.8722218698629278,75.0,10.39,-0.3107895399445489,relax
0.0363429648098222,0.486875,3.14099249258967,-0.8812218698629355,75.0,10.39,-0.3396041899881629,relax
-0.1002359005604057,0.450625,3.137992492589665,-0.891221869862917,75.0,10.39,-0.3784317620532006,relax
-0.1069645661142515,0.158,3.134992492589669,-0.900221869862928,75.0,10.39,-0.3972731315670086,relax
-0.0998663654890885,0.2875,3.133992492589668,-0.909221869862923,75.0,10.39,-0.4961291716278414,relax
-0.0949626748219894,0.2435,3.130992492589672,-0.9192218698629376,75.0,10.39,-0.5850007525489314,relax
-0.0922722200972298,0.349625,3.1289924925896693,-0.929221869862932,75.0,10.39,-0.6238887414046941,relax
-0.0948104293685705,0.26675,3.1259924925896634,-0.9362218698629312,75.0,10.39,-0.632794001579475,relax
-0.0785888529969174,0.22525,3.1239924925896703,-0.944221869862922,75.0,10.39,-0.6017173923191234,relax
-0.0916146735057817,0.284875,3.119992492589666,-0.9532218698629316,75.0,10.39,-0.6006597682857607,relax
-0.0948903243212926,0.038875,3.117992492589667,-0.96222186986293,75.0,10.39,-0.6196219791159548,relax
-0.1344132335937792,0.271875,3.1159924925896663,-0.971221869862924,75.0,10.39,-0.5786048689828098,relax
0.9898242944144602,0.163125,3.1139924925896603,-0.9782218698629244,73.0,10.39,-0.5676092761621178,relax
-0.0771649478709151,0.163125,3.1109924925896664,-0.9882218698629308,73.0,10.39,-0.5466360326028189,relax
-0.1063632479681485,0.25125,3.1089924925896675,-0.9962218698629408,73.0,10.39,-0.5356859635020907,relax
-0.0367482981624952,0.4195,3.1079924925896685,-1.0042218698629215,73.0,10.39,-0.5347598868853056,relax
0.130706337647248,0.458375,3.1039924925896623,-1.0132218698629367,73.0,10.39,-0.543858613191015,relax
0.0670306260694663,0.44025,3.102992492589664,-1.0222218698629315,73.0,10.39,-0.6129829448612363,relax
-0.0967426491542676,0.240875,3.0999924925896685,-1.0302218698629195,73.0,10.39,-0.6721336759371609,relax
-0.11157869637221,0.0285,3.0959924925896654,-1.040221869862917,73.0,10.39,-0.6813115916605668,relax
-0.1084415979320215,0.158,3.093992492589664,-1.048221869862933,73.0,10.39,-0.6505174680808996,relax
-0.1022952388211656,0.163125,3.090992492589676,-1.0562218698629202,73.0,10.39,-0.6297520716682683,relax
-0.1051042541213283,0.19425,3.088992492589665,-1.0652218698629328,73.0,10.39,-0.6290161589325092,relax
-0.1058349663120007,0.3315,3.0879924925896653,-1.0732218698629254,73.0,10.39,-0.6183104760483675,relax
-0.0494562833725946,0.308125,3.0859924925896687,-1.081221869862922,73.0,10.39,-0.5876357584868772,relax
-0.0579405295247558,0.119125,3.083992492589666,-1.0892218698629368,70.0,10.39,-0.5769927306531195,relax
-0.1162641823081027,0.018125,3.0819924925896696,-1.0982218698629211,70.0,10.39,-0.5563821055301895,relax
0.1415915075597531,0.36775,3.0779924925896665,-1.1062218698629225,70.0,10.39,-0.5258045843295929,relax
0.7676400335101211,0.292625,3.076992492589673,-1.1142218698629176,70.0,10.39,-0.5152608561479312,relax
-0.1151106966738694,0.328875,3.0739924925896647,-1.1222218698629212,70.0,10.39,-0.4647515976300533,relax
-0.0906585269338496,0.199375,3.0729924925896706,-1.1302218698629274,70.0,10.39,-0.4742774726384927,relax
0.0119929503087145,0.357375,3.070992492589669,-1.1382218698629245,70.0,10.39,-0.4638391319292357,relax
0.1698345668560794,0.334125,3.068992492589669,-1.1462218698629256,70.0,10.39,-0.3434372128336552,relax
-0.0181480844627034,0.114,3.066992492589668,-1.15322186986293,70.0,10.39,-0.1530723389467357,relax
-0.1069741595866748,0.347,3.0639924925896653,-1.1622218698629148,70.0,10.39,0.0172548801785763,relax
-0.1116669353077929,0.12425,3.062992492589664,-1.170221869862928,70.0,10.39,0.1875438493311225,relax
-0.1062530638137443,0.196875,3.0609924925896657,-1.1772218698629318,70.0,10.39,0.3377939879352377,relax
-0.1057617336572937,0.1165,3.057992492589669,-1.1852218698629264,70.0,10.39,0.5080047303385749,relax
-0.1052237641120948,0.0285,3.05699249258967,-1.1922218698629188,70.0,10.39,0.6781755260943847,relax
-0.1056706619517483,0.271875,3.055992492589671,-1.201221869862907,70.0,10.39,0.8383058402378745,relax
-0.0701336707783476,0.2875,3.0529924925896683,-1.207221869862939,70.0,10.39,0.9883951535573048,relax
-0.0356428430908572,0.2435,3.050992492589669,-1.21422186986292,70.0,10.39,1.1284429628594042,relax
-0.1132261643211609,0.362625,3.0479924925896675,-1.2232218698629185,70.0,10.39,1.2184487812294484,relax
-0.1209087561118417,0.202,3.0469924925896623,-1.2302218698629448,70.0,10.39,1.1784121382858856,relax
1.010287816764307,0.1165,3.043992492589666,-1.2382218698629213,70.0,10.39,1.0483325804295511,relax
-0.0946538848664904,0.22275,3.041992492589666,-1.245221869862933,70.0,10.39,0.8682096710874941,relax
-0.1077467465368051,0.349625,3.0389924925896654,-1.2532218698629332,70.0,10.39,0.7480429909513064,relax
-0.0269988242191061,0.2875,3.037992492589661,-1.2602218698629235,70.0,10.39,0.617832138209807,relax
0.1515867732827614,0.41175,3.035992492589667,-1.2692218698629345,70.0,10.39,0.4775767287760112,relax
